aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.895,0.333,-0.218,0.916,0.549,3.723,0.926,-0.067,-0.467,5.981,-2.563,4.333
0.904,0.339,-0.223,0.916,2.563,2.502,0.91,-0.047,-0.387,6.165,-2.93,5.615
0.907,0.33,-0.236,0.183,4.517,1.099,0.901,-0.026,-0.342,5.371,-1.892,5.981
0.937,0.349,-0.256,0.061,5.615,1.038,0.907,-0.025,-0.356,4.578,1.465,5.981
0.937,0.343,-0.298,1.587,6.287,-0.305,0.904,-0.009,-0.434,1.099,4.822,5.493
0.941,0.34,-0.345,0.366,6.775,-1.099,0.921,-0.0,-0.499,-2.075,4.7,3.479
0.94,0.329,-0.359,-1.648,5.92,-1.526,0.942,-0.003,-0.505,-3.662,1.77,0.305
0.94,0.305,-0.351,-2.075,3.418,-1.953,0.942,-0.016,-0.43,-5.92,-2.563,-2.197
0.925,0.276,-0.335,-1.099,1.526,-2.136,0.943,-0.058,-0.338,-9.338,-5.798,-3.967
0.923,0.257,-0.326,0.488,0.854,-1.831,0.938,-0.104,-0.295,-12.024,-5.188,-3.357
0.916,0.241,-0.329,1.587,1.099,-1.831,0.927,-0.133,-0.324,-11.108,0.183,-1.221
0.921,0.234,-0.335,-0.427,1.77,-1.892,0.91,-0.143,-0.406,-6.287,7.385,1.831
0.928,0.266,-0.359,-3.296,2.869,-0.916,0.86,-0.129,-0.504,-2.197,11.78,4.822
0.922,0.272,-0.38,-3.357,2.869,-0.488,0.929,-0.1,-0.574,0.244,10.803,6.592
0.919,0.282,-0.39,-2.38,0.671,0.061,0.911,-0.06,-0.588,1.343,9.155,6.653
0.896,0.304,-0.382,-1.282,-1.77,1.221,0.911,-0.04,-0.564,1.465,5.676,5.432
0.888,0.31,-0.336,-1.709,-4.578,1.709,0.898,-0.034,-0.527,0.732,1.221,4.578
0.892,0.31,-0.272,-4.883,-6.653,1.709,0.887,-0.018,-0.496,-0.488,-0.977,4.517
0.903,0.312,-0.216,-8.179,-5.493,1.587,0.883,-0.02,-0.49,0.793,-0.732,4.272
0.906,0.302,-0.192,-8.728,-2.808,1.16,0.896,-0.015,-0.496,3.357,0.183,3.967
0.908,0.295,-0.194,-7.507,-0.061,0.854,0.913,0.003,-0.508,5.371,0.916,3.174
0.894,0.286,-0.221,-4.028,3.052,0.916,0.923,0.015,-0.516,7.019,0.61,2.686
0.891,0.292,-0.267,0.793,5.066,1.221,0.918,0.018,-0.509,5.188,-1.038,0.977
0.879,0.301,-0.309,5.127,5.493,1.831,0.899,0.013,-0.48,2.075,-3.418,-0.977
0.891,0.324,-0.325,7.141,4.211,2.747,0.898,-0.003,-0.424,0.61,-6.104,-2.808
0.915,0.332,-0.329,6.348,2.502,2.869,0.897,-0.021,-0.373,0.793,-6.47,-3.906
0.941,0.341,-0.331,3.357,1.587,1.709,0.908,-0.053,-0.365,1.343,-4.089,-4.456
0.663,0.532,-1.792,-17.151,-9.705,147.827,0.832,1.312,-0.482,106.445,11.292,-5.066
0.741,0.747,-1.901,-57.312,-8.24,139.221,0.837,1.33,-0.473,108.276,1.221,-21.057
0.73,0.761,-1.985,-94.727,-5.554,124.817,0.87,1.28,-0.44,106.812,-7.385,-35.767
0.688,0.693,-1.992,-117.676,-13.672,113.159,0.932,1.215,-0.411,107.544,-10.498,-45.532
0.639,0.597,-1.894,-122.559,-31.433,109.619,0.901,1.141,-0.412,118.896,-5.92,-49.072
0.642,0.65,-1.729,-108.215,-54.993,114.563,0.865,1.144,-0.42,139.16,2.869,-48.767
0.668,0.787,-1.563,-80.688,-81.604,120.3,0.787,1.168,-0.453,164.307,13.733,-48.401
0.75,0.995,-1.371,-61.768,-102.112,121.765,0.699,1.201,-0.464,186.951,22.278,-52.063
0.793,1.146,-1.179,-64.575,-113.22,118.347,0.651,1.194,-0.454,203.918,27.893,-58.96
0.915,1.253,-0.978,-81.909,-115.784,107.971,0.57,1.144,-0.46,210.937,31.555,-70.679
0.922,1.201,-0.862,-100.098,-109.68,90.088,0.517,0.959,-0.47,201.599,33.142,-92.773
0.9,1.178,-0.704,-116.577,-101.501,75.256,0.524,0.71,-0.469,173.157,30.518,-117.737
0.911,1.122,-0.723,-117.432,-101.99,65.247,0.506,0.446,-0.476,140.442,23.56,-131.409
0.345,1.325,-1.154,-103.821,-108.521,60.852,0.49,0.242,-0.489,120.789,19.409,-133.179
-1.125,2.754,-0.977,-80.811,-181.763,53.345,0.482,0.079,-0.487,130.798,23.865,-125.732
-1.493,1.691,3.151,-104.309,-348.511,16.968,0.419,-0.024,-0.479,170.654,38.513,-110.046
0.332,1.942,4.0,-269.226,-314.636,46.57,0.387,-0.062,-0.455,226.746,61.89,-91.98
0.94,1.347,3.126,-338.501,-68.115,65.674,0.306,-0.069,-0.556,262.939,87.83,-81.665
1.03,0.836,1.275,-189.758,110.901,-9.338,0.232,-0.078,-0.656,254.395,98.572,-86.121
0.902,0.59,-0.177,-0.427,147.4,-27.893,0.258,-0.164,-0.672,210.022,88.196,-99.609
1.143,0.477,-1.073,81.726,103.333,-3.113,0.346,-0.244,-0.543,155.518,70.435,-111.023
1.26,0.687,-1.516,69.519,55.969,12.756,0.449,-0.411,-0.476,117.798,61.035,-114.807
1.141,0.748,-1.376,21.851,6.104,7.202,0.453,-0.556,-0.444,100.952,66.162,-106.14
0.943,0.616,-0.867,-45.654,-43.762,-6.226,0.452,-0.69,-0.553,112.427,82.214,-85.327
0.835,0.417,-0.256,-109.497,-68.42,-14.099,0.401,-0.734,-0.677,140.32,102.905,-60.669
0.865,0.27,0.322,-143.616,-67.383,-13.794,0.349,-0.832,-0.772,165.955,117.981,-44.434
0.918,0.085,0.661,-140.442,-50.232,-12.756,0.351,-0.953,-0.848,175.537,120.483,-38.086
0.971,-0.054,0.619,-103.149,-28.687,-8.728,0.349,-0.857,-0.703,161.804,110.779,-34.302
1.096,-0.162,0.341,-48.462,-1.404,2.136,1.434,-0.443,-0.935,142.334,107.361,-34.973
1.162,-0.107,-0.138,-0.732,19.104,10.437,2.295,0.052,-2.317,104.37,152.832,-43.518
1.156,-0.031,-0.639,32.349,25.085,18.311,1.097,-0.212,-4.0,-31.433,219.421,-70.618
1.066,0.155,-1.024,44.739,19.104,23.804,0.999,-1.238,-3.709,-213.135,98.083,-117.676
0.943,0.346,-1.083,35.767,0.732,24.292,1.322,-1.539,-2.119,-221.497,-174.866,-141.174
0.883,0.482,-0.787,4.333,-25.94,22.156,1.041,-1.586,-0.393,-70.374,-239.502,-117.92
0.87,0.575,-0.397,-37.17,-41.626,19.531,0.926,-1.519,0.602,110.779,-151.306,-83.862
0.894,0.608,-0.057,-58.899,-40.771,15.991,0.732,-1.345,1.119,206.238,-76.233,-47.363
0.953,0.642,0.152,-53.955,-34.607,10.193,0.794,-1.264,1.426,166.748,-40.283,-12.512
0.981,0.607,0.21,-34.668,-26.855,3.113,0.961,-1.025,1.089,51.331,-12.695,9.827
0.991,0.57,0.149,-18.127,-15.442,-3.479,1.085,-0.816,0.444,-33.447,33.63,31.799
0.98,0.533,0.016,-10.437,-3.967,-9.521,1.058,-0.467,-0.248,-43.152,76.721,58.35
0.959,0.446,-0.093,-9.46,2.197,-15.381,0.98,0.075,-0.973,-12.39,101.135,79.407
0.936,0.356,-0.191,-12.939,5.127,-19.287,0.958,0.491,-1.462,17.09,99.243,78.918
0.903,0.272,-0.257,-15.259,5.127,-20.691,0.913,0.773,-1.503,22.705,60.791,60.73
0.893,0.195,-0.252,-15.259,1.953,-18.738,0.868,0.818,-1.187,9.583,1.892,32.898
0.887,0.155,-0.227,-12.878,-1.526,-14.648,0.893,0.681,-0.802,-2.319,-36.072,6.531
0.892,0.125,-0.201,-6.104,-3.357,-9.827,0.875,0.54,-0.474,-4.456,-44.189,-8.728
0.891,0.1,-0.214,1.099,-4.211,-5.127,0.848,0.461,-0.305,-0.366,-38.391,-16.846
0.918,0.12,-0.246,6.287,-4.028,-1.282,0.825,0.338,-0.208,1.648,-28.381,-24.597
0.931,0.145,-0.33,7.751,-2.93,1.526,0.878,0.175,-0.158,-5.676,-24.048,-34.058
0.93,0.174,-0.413,5.188,-1.892,2.625,0.939,-0.013,-0.195,-20.508,-21.057,-40.649
0.913,0.199,-0.452,-1.465,-2.625,3.723,0.968,-0.197,-0.305,-28.992,-15.381,-41.26
0.893,0.229,-0.426,-8.484,-5.432,4.944,0.974,-0.32,-0.434,-27.466,-9.094,-37.354
0.87,0.267,-0.339,-11.353,-10.132,6.592,0.966,-0.386,-0.512,-20.447,-6.104,-30.945
0.895,0.311,-0.23,-9.46,-13.184,7.935,0.962,-0.422,-0.508,-12.024,-6.775,-24.963
0.906,0.312,-0.183,-4.456,-12.878,7.263,0.95,-0.413,-0.435,-7.874,-8.85,-18.799
0.922,0.325,-0.203,-0.549,-9.033,6.165,0.946,-0.387,-0.343,-7.446,-10.315,-13.855
0.923,0.313,-0.265,0.0,-4.578,4.395,0.979,-0.4,-0.303,-7.263,-8.24,-9.705
0.912,0.302,-0.309,-2.991,-2.686,2.38,1.0,-0.37,-0.34,-6.958,-3.479,-3.235
0.897,0.302,-0.304,-8.362,-3.052,1.221,0.988,-0.305,-0.392,-2.075,0.977,4.333
0.893,0.298,-0.241,-13.611,-4.883,0.854,0.985,-0.222,-0.409,4.944,4.028,9.338
0.91,0.277,-0.152,-17.273,-6.531,1.099,0.964,-0.129,-0.409,7.385,5.066,12.268
0.94,0.274,-0.107,-16.357,-4.944,2.258,0.936,-0.05,-0.413,2.686,4.517,13.0
0.945,0.262,-0.137,-8.545,-1.648,2.075,0.916,0.011,-0.426,-2.502,3.357,12.268
0.937,0.267,-0.202,0.366,0.732,1.77,0.89,0.056,-0.463,-7.324,2.563,9.827
0.934,0.3,-0.247,5.432,0.977,2.075,0.879,0.07,-0.509,-10.376,1.404,6.042
0.916,0.323,-0.259,5.493,0.549,1.221,0.87,0.084,-0.528,-13.062,-1.282,2.075
0.9,0.309,-0.228,1.282,-0.183,-0.305,0.888,0.061,-0.512,-14.404,-5.066,-1.648
0.909,0.305,-0.211,-3.296,-0.122,-0.488,0.905,0.026,-0.444,-14.16,-8.545,-4.517
0.91,0.286,-0.214,-2.93,1.099,-0.183,0.917,-0.011,-0.371,-9.155,-9.46,-5.188
0.923,0.26,-0.238,-0.61,2.075,0.122,0.927,-0.034,-0.342,-3.906,-6.47,-4.761
0.933,0.254,-0.281,0.671,2.991,0.793,0.924,-0.058,-0.364,-2.502,-2.136,-3.662
0.935,0.239,-0.326,2.563,3.54,1.282,0.902,-0.073,-0.403,-5.554,0.854,-2.258
0.919,0.224,-0.344,4.456,2.502,1.526,0.9,-0.099,-0.442,-9.46,2.258,-1.953
0.936,0.234,-0.331,4.456,-0.061,2.869,0.891,-0.103,-0.473,-12.695,2.197,-2.197
0.943,0.269,-0.319,4.089,-1.892,4.15,0.887,-0.105,-0.482,-12.207,-0.366,-2.502
0.923,0.286,-0.304,2.319,-2.747,3.418,0.901,-0.097,-0.437,-8.728,-3.174,-4.089
0.931,0.28,-0.273,-3.174,-3.418,2.747,0.932,-0.103,-0.381,-6.287,-5.676,-5.31
0.942,0.278,-0.252,-7.507,-2.869,2.93,0.957,-0.11,-0.35,-6.47,-5.615,-5.554
0.932,0.271,-0.256,-5.859,-2.014,2.136,0.963,-0.135,-0.366,-6.958,-2.563,-4.883
0.925,0.262,-0.261,-1.221,-2.136,1.587,0.941,-0.163,-0.41,-10.254,0.488,-3.479
0.925,0.255,-0.26,1.709,-2.441,1.709,0.944,-0.171,-0.431,-11.597,0.916,-1.099
0.92,0.261,-0.252,2.38,-2.502,2.38,0.927,-0.158,-0.434,-7.202,0.977,1.404
0.926,0.273,-0.23,2.441,-3.052,3.235,0.93,-0.146,-0.407,-0.122,1.343,2.197
0.946,0.297,-0.217,2.563,-3.235,3.845,0.932,-0.118,-0.377,3.723,0.671,3.052
0.962,0.31,-0.23,2.502,-2.625,2.991,0.93,-0.094,-0.372,4.333,0.732,3.784
0.961,0.312,-0.25,0.671,-1.404,1.465,0.932,-0.085,-0.396,3.235,2.319,3.662
0.954,0.299,-0.263,-2.014,-0.305,-0.183,0.93,-0.08,-0.428,1.892,3.601,4.822
0.941,0.275,-0.246,-3.052,-0.427,-1.404,0.925,-0.075,-0.474,0.61,4.089,5.066
0.913,0.262,-0.224,-2.808,-0.977,-1.77,0.914,-0.061,-0.484,-0.488,3.967,4.272
0.892,0.263,-0.19,-1.465,-1.465,-1.282,0.912,-0.044,-0.466,-0.916,2.686,2.991
0.89,0.269,-0.161,-0.061,-1.526,-0.122,0.908,-0.036,-0.464,-0.793,1.77,1.404
0.899,0.283,-0.177,1.648,0.305,0.793,0.911,-0.027,-0.446,-0.549,0.854,-1.038
0.919,0.291,-0.207,2.502,2.869,1.282,0.928,-0.051,-0.421,1.038,-1.038,-2.747
0.936,0.286,-0.248,1.343,4.822,0.671,0.944,-0.101,-0.408,2.869,-1.465,-3.296
0.932,0.262,-0.295,1.16,6.531,-0.183,0.941,-0.127,-0.416,4.333,0.793,-1.526
0.926,0.243,-0.331,2.747,5.92,-0.244,0.928,-0.122,-0.453,5.005,2.991,0.793
0.913,0.233,-0.339,4.395,2.991,-0.305,0.928,-0.098,-0.486,5.249,3.723,1.343
0.91,0.23,-0.317,4.456,-0.183,0.427,0.921,-0.072,-0.49,4.456,2.625,0.122
0.919,0.251,-0.292,1.587,-1.404,1.892,0.921,-0.069,-0.462,3.967,-0.244,-1.282
0.933,0.27,-0.27,-2.502,-1.099,2.808,0.922,-0.075,-0.408,2.319,-3.235,-2.869
0.949,0.283,-0.259,-4.456,-0.183,3.113,0.931,-0.109,-0.369,2.808,-3.723,-3.235
0.958,0.284,-0.263,-2.93,0.122,2.869,0.932,-0.123,-0.37,4.7,-1.343,-2.197
0.965,0.287,-0.254,-0.61,-0.061,2.38,0.927,-0.127,-0.404,5.371,1.709,-0.977
0.962,0.284,-0.236,0.977,-0.244,1.709,0.91,-0.129,-0.449,2.563,3.296,-0.305
0.931,0.283,-0.239,3.235,0.0,0.793,0.913,-0.119,-0.469,-0.671,2.258,0.183
0.921,0.288,-0.231,4.456,-0.488,0.61,0.922,-0.109,-0.449,-2.319,-0.122,0.0
0.927,0.295,-0.23,2.686,-0.427,1.038,0.93,-0.095,-0.391,-1.892,-2.075,-0.183
0.928,0.296,-0.25,1.099,0.732,1.221,0.934,-0.096,-0.35,-0.671,-2.502,-0.305
0.935,0.285,-0.269,1.282,0.549,1.465,0.928,-0.1,-0.343,0.122,-1.038,0.366
0.936,0.285,-0.276,2.93,-1.099,1.77,0.916,-0.109,-0.378,0.427,1.77,1.16
0.939,0.289,-0.258,3.784,-2.319,2.258,0.911,-0.124,-0.434,0.854,4.028,2.38
0.944,0.296,-0.234,2.075,-2.625,1.953,0.914,-0.118,-0.472,-0.671,4.822,3.601
0.938,0.292,-0.212,-0.916,-1.587,0.671,0.911,-0.104,-0.474,-1.831,4.395,4.456
0.929,0.279,-0.209,-3.723,0.671,-0.854,0.911,-0.083,-0.459,-0.977,4.089,4.822
0.926,0.26,-0.204,-4.639,3.052,-1.526,0.908,-0.057,-0.444,0.916,3.723,4.456
0.931,0.264,-0.238,-2.502,4.7,-1.465,0.919,-0.051,-0.442,2.319,3.113,3.052
0.941,0.272,-0.279,2.319,4.761,-1.282,0.92,-0.051,-0.439,3.418,2.258,2.747
0.938,0.281,-0.322,5.005,3.357,-1.16,0.924,-0.062,-0.44,3.235,2.136,2.258
0.935,0.281,-0.332,3.479,1.526,-0.977,0.928,-0.073,-0.452,1.892,2.075,1.77
0.832,0.923,-1.304,-45.532,-51.819,138.855,0.443,-1.105,-0.871,154.907,103.516,-70.129
0.948,1.13,-1.375,-36.194,-56.091,125.793,0.475,-1.083,-0.636,162.292,98.755,-65.613
1.003,1.201,-1.371,-58.655,-47.485,103.882,0.835,-1.083,-0.35,152.039,91.858,-64.148
1.049,1.285,-1.411,-93.689,-35.461,84.29,1.734,-0.758,-0.996,111.877,98.022,-55.298
1.006,1.256,-1.447,-114.014,-34.607,69.336,2.144,-0.384,-2.724,15.137,152.588,-57.739
1.016,1.226,-1.354,-126.038,-47.852,61.096,1.169,-0.632,-4.0,-92.102,186.584,-63.293
1.011,1.117,-1.224,-128.601,-70.313,57.739,1.013,-1.35,-3.69,-133.118,58.777,-88.562
0.996,0.977,-1.022,-121.887,-92.712,55.725,1.147,-1.506,-2.144,-81.543,-125.427,-106.628
0.39,1.207,-1.052,-113.892,-113.098,55.42,0.863,-1.53,-0.436,16.052,-187.012,-89.539
-0.818,1.844,-0.523,-106.689,-168.762,56.03,0.681,-1.441,0.833,97.29,-174.805,-64.209
-0.944,1.108,2.32,-144.897,-275.94,35.095,0.796,-1.436,1.6,119.019,-136.414,-39.795
0.023,1.509,3.799,-231.14,-236.694,54.871,0.941,-1.286,1.654,66.711,-75.5,-9.705
0.674,1.565,2.839,-198.486,-52.368,85.144,1.066,-0.959,0.959,2.136,0.427,24.414
0.743,1.165,1.24,-57.19,49.561,41.138,1.037,-0.601,0.18,-29.48,63.11,58.533
0.955,0.855,0.066,35.278,63.66,20.386,0.997,-0.071,-0.647,-22.705,98.267,83.984
1.312,0.927,-0.505,26.306,56.641,33.142,0.955,0.454,-1.262,0.0,105.347,94.36
1.458,1.027,-0.773,-8.24,39.124,29.175,0.87,0.792,-1.438,15.32,73.608,80.627
1.241,0.896,-0.821,-25.146,15.259,6.348,0.823,0.845,-1.149,14.282,19.653,50.964
1.003,0.709,-0.572,-57.617,-10.315,-11.047,0.751,0.716,-0.691,-0.732,-25.574,22.705
0.908,0.542,-0.137,-99.854,-26.428,-16.907,0.755,0.558,-0.314,-8.118,-41.199,2.319
0.881,0.412,0.222,-116.028,-25.818,-20.02,0.78,0.412,-0.115,-6.104,-35.278,-8.118
0.822,0.225,0.339,-94.666,-14.16,-22.156,0.79,0.342,-0.112,-5.066,-16.602,-12.695
0.863,0.086,0.271,-57.312,-2.625,-17.7,0.818,0.297,-0.241,-10.681,-1.038,-16.541
0.988,0.016,0.028,-20.752,7.874,-8.728,0.846,0.253,-0.37,-21.362,3.357,-23.437
1.053,-0.002,-0.317,6.836,14.526,-3.784,0.895,0.158,-0.444,-29.724,1.953,-32.715
1.042,-0.041,-0.596,16.663,16.235,-0.549,0.933,0.018,-0.489,-35.889,-1.038,-41.443
1.002,0.009,-0.755,8.972,13.733,4.333,0.955,-0.182,-0.539,-41.87,-5.066,-46.631
0.908,0.064,-0.769,-1.892,2.747,8.606,0.946,-0.364,-0.538,-43.335,-9.399,-45.227
0.854,0.162,-0.568,-11.169,-12.573,12.817,0.953,-0.479,-0.499,-35.156,-11.414,-38.208
0.836,0.266,-0.326,-16.357,-23.376,17.883,0.977,-0.526,-0.429,-21.118,-9.155,-27.71
0.833,0.361,-0.165,-14.587,-25.635,20.63,0.989,-0.479,-0.369,-4.211,-5.005,-15.076
0.86,0.426,-0.112,-8.606,-22.705,21.79,1.01,-0.399,-0.343,6.714,-0.732,-4.639
0.893,0.479,-0.099,-3.235,-18.555,21.423,1.0,-0.295,-0.328,8.423,3.54,2.197
0.913,0.508,-0.097,-1.465,-14.526,19.592,0.986,-0.221,-0.333,7.385,5.127,5.859
0.91,0.498,-0.083,-2.441,-10.437,15.747,0.977,-0.16,-0.347,4.944,5.554,6.531
0.919,0.492,-0.06,-5.31,-5.92,11.353,0.951,-0.128,-0.36,1.526,5.432,5.92
0.93,0.479,-0.07,-7.385,-2.441,7.019,0.922,-0.104,-0.363,-0.427,3.662,5.493
0.929,0.441,-0.087,-8.484,0.549,2.136,0.913,-0.079,-0.359,-1.709,2.93,4.7
0.934,0.411,-0.096,-10.864,2.93,-1.038,0.915,-0.052,-0.379,-2.319,4.456,4.15
0.949,0.418,-0.094,-10.193,5.005,-3.235,0.913,-0.033,-0.438,-6.653,7.324,4.272
0.934,0.396,-0.115,-5.249,6.958,-6.897,0.925,-0.013,-0.503,-13.55,7.751,3.906
0.938,0.361,-0.128,-4.395,8.85,-9.644,0.922,-0.032,-0.562,-16.968,6.348,1.953
0.965,0.33,-0.132,-6.226,11.108,-10.437,0.935,-0.048,-0.568,-14.648,3.113,0.732
0.976,0.284,-0.19,-5.249,14.038,-11.353,0.935,-0.072,-0.562,-6.958,-0.122,0.244
0.961,0.227,-0.283,-3.296,17.212,-11.963,0.922,-0.089,-0.539,-0.61,-1.587,0.488
0.927,0.201,-0.373,-1.892,18.372,-10.925,0.903,-0.096,-0.505,2.197,-2.747,1.404
0.898,0.193,-0.424,0.061,16.907,-8.301,0.902,-0.09,-0.468,4.211,-3.54,2.686
0.879,0.189,-0.432,1.892,12.573,-5.859,0.894,-0.061,-0.388,5.188,-3.54,3.296
0.884,0.21,-0.438,3.906,8.606,-2.563,0.914,-0.043,-0.318,5.31,-3.174,3.113
0.898,0.222,-0.445,6.042,5.249,0.427,0.926,-0.029,-0.309,0.671,-0.61,2.075
0.913,0.261,-0.452,4.517,1.892,3.296,0.928,-0.021,-0.364,-5.737,2.258,0.488
0.919,0.307,-0.432,0.122,-1.16,4.333,0.926,-0.039,-0.439,-10.925,3.296,-1.465
0.916,0.305,-0.339,-6.775,-4.15,3.235,0.917,-0.064,-0.482,-13.0,1.831,-2.93
0.927,0.3,-0.224,-15.503,-5.981,2.563,0.915,-0.095,-0.473,-11.353,-1.038,-4.944
0.914,0.278,-0.151,-18.86,-3.784,1.526,0.92,-0.136,-0.428,-7.446,-3.174,-5.92
0.894,0.251,-0.13,-15.808,-1.16,0.916,0.93,-0.164,-0.374,-5.127,-3.357,-5.066
0.881,0.246,-0.153,-9.949,1.16,1.953,0.935,-0.175,-0.362,-4.028,-1.099,-2.808
0.889,0.269,-0.195,-3.784,2.625,4.15,0.934,-0.164,-0.398,-2.625,2.93,-0.061
0.919,0.301,-0.224,1.526,2.563,6.165,0.94,-0.153,-0.453,-1.404,6.287,1.892
0.946,0.319,-0.25,6.287,1.465,6.287,0.934,-0.142,-0.5,-1.831,7.324,2.38
0.969,0.341,-0.27,8.118,1.526,5.676,0.93,-0.134,-0.517,-2.014,4.761,2.93
0.974,0.355,-0.294,6.653,1.77,3.967,0.927,-0.125,-0.504,-0.916,1.038,2.686
0.961,0.346,-0.322,2.441,2.502,0.977,0.929,-0.111,-0.462,2.197,-1.526,2.625
0.936,0.332,-0.343,-2.38,3.113,-1.587,0.931,-0.087,-0.42,6.226,-2.014,2.93
0.917,0.327,-0.322,-5.31,2.441,-2.319,0.921,-0.069,-0.392,7.568,-1.221,3.235
0.901,0.326,-0.29,-6.104,0.61,-2.441,0.924,-0.052,-0.376,5.31,-0.488,2.197
0.897,0.302,-0.255,-4.333,-0.793,-2.319,0.919,-0.057,-0.391,2.136,0.122,1.831
0.91,0.289,-0.245,-1.404,-1.282,-1.526,0.909,-0.06,-0.413,-1.038,0.793,1.282
0.915,0.269,-0.252,0.61,-1.221,-0.732,0.903,-0.071,-0.435,-1.526,1.343,0.977
0.912,0.242,-0.262,0.244,-0.061,-0.427,0.898,-0.07,-0.444,0.732,1.709,1.038
0.908,0.236,-0.263,-0.366,0.854,0.61,0.903,-0.066,-0.443,4.15,2.014,0.488
0.897,0.242,-0.272,0.061,1.343,1.892,0.916,-0.074,-0.449,4.7,2.136,-0.732
0.888,0.258,-0.278,0.671,1.587,2.686,0.926,-0.086,-0.469,3.113,1.953,-1.038
0.903,0.279,-0.276,0.61,1.099,3.54,0.941,-0.1,-0.485,1.526,1.221,-1.221
0.917,0.278,-0.285,0.671,0.977,3.479,0.933,-0.108,-0.472,1.526,-0.427,-1.099
0.919,0.264,-0.316,0.244,1.404,2.991,0.924,-0.11,-0.423,3.052,-2.136,-0.916
0.925,0.26,-0.344,-0.244,1.343,3.967,0.92,-0.107,-0.365,4.761,-2.258,-0.916
0.926,0.28,-0.348,0.366,-0.122,4.944,0.909,-0.111,-0.358,3.479,-0.244,-0.549
0.92,0.3,-0.33,2.014,-2.197,5.31,0.903,-0.116,-0.394,0.671,2.441,0.0
0.921,0.318,-0.292,1.099,-3.967,5.188,0.916,-0.12,-0.446,-2.014,3.723,-0.549
0.93,0.324,-0.251,-2.93,-4.028,4.578,0.934,-0.123,-0.486,-2.991,3.54,-1.099
0.936,0.323,-0.224,-5.798,-2.686,3.418,0.948,-0.123,-0.493,-1.709,1.587,-1.465
0.936,0.318,-0.212,-5.92,-1.709,2.319,0.954,-0.124,-0.459,0.549,-1.099,-1.282
0.938,0.308,-0.203,-5.188,-0.732,1.282,0.952,-0.125,-0.411,1.709,-2.625,-0.916
0.919,0.278,-0.212,-4.578,1.038,0.183,0.938,-0.123,-0.379,2.563,-2.625,0.549
0.896,0.251,-0.231,-3.235,2.319,0.305,0.926,-0.123,-0.38,2.93,-0.61,1.587
0.901,0.26,-0.249,0.854,2.136,2.075,0.912,-0.125,-0.408,2.014,2.441,2.563
0.91,0.301,-0.284,6.165,0.671,3.967,0.913,-0.109,-0.436,-0.488,3.601,3.235
0.932,0.345,-0.306,7.385,0.549,5.127,0.922,-0.097,-0.464,-1.465,3.357,3.052
0.945,0.362,-0.323,4.089,0.793,4.456,0.923,-0.087,-0.481,-1.343,2.991,2.319
0.944,0.356,-0.324,0.0,0.854,2.625,0.924,-0.076,-0.487,-0.671,1.892,2.136
0.94,0.334,-0.299,-2.93,0.0,0.61,0.916,-0.07,-0.483,0.0,0.244,1.526
0.936,0.311,-0.274,-4.272,-0.671,-0.732,0.913,-0.074,-0.467,0.61,-1.16,0.549
0.925,0.286,-0.26,-4.333,-0.488,-1.282,0.923,-0.078,-0.445,1.648,-2.014,0.061
0.923,0.274,-0.267,-4.028,0.671,-0.916,0.917,-0.092,-0.434,2.93,-1.587,-0.122
0.931,0.28,-0.282,-2.869,1.221,-0.427,0.918,-0.093,-0.422,3.052,-1.16,-0.732
0.94,0.293,-0.298,-0.793,0.793,-0.366,0.918,-0.089,-0.415,2.869,-1.16,-0.488
0.938,0.292,-0.311,-0.305,0.427,-0.671,0.924,-0.08,-0.4,2.686,-0.671,-0.61
0.931,0.284,-0.305,-2.014,0.0,-0.854,0.935,-0.08,-0.394,2.625,-0.122,-0.977
0.912,0.268,-0.295,-3.235,-1.16,-0.916,0.935,-0.094,-0.402,0.61,0.427,-0.977
0.899,0.261,-0.26,-2.808,-2.258,-0.305,0.929,-0.113,-0.426,-2.136,0.732,-0.671
0.897,0.271,-0.225,-1.831,-2.38,0.793,0.924,-0.128,-0.464,-3.235,1.343,-0.427
0.899,0.281,-0.214,-0.183,-1.831,1.404,0.929,-0.127,-0.483,-1.892,1.343,0.061
0.932,0.297,-0.217,1.77,-0.488,1.77,0.935,-0.12,-0.473,0.183,0.122,0.183
0.96,0.352,-0.267,2.808,1.465,2.319,0.947,-0.113,-0.434,1.831,-1.831,0.0
0.951,0.364,-0.324,3.479,2.38,0.61,0.95,-0.11,-0.4,1.526,-2.625,0.0
0.949,0.353,-0.337,0.916,0.793,-0.977,0.947,-0.108,-0.389,0.061,-2.197,0.366
0.957,0.342,-0.305,-3.418,-1.343,-1.404,0.935,-0.105,-0.408,-0.916,-0.549,0.854
0.94,0.307,-0.282,-5.493,-2.319,-2.197,0.923,-0.1,-0.44,-0.122,1.099,1.831
0.922,0.268,-0.262,-6.042,-2.319,-2.563,0.916,-0.101,-0.471,1.099,1.526,2.319
0.906,0.244,-0.245,-5.31,-2.136,-2.014,0.914,-0.091,-0.479,1.709,0.671,2.258
0.906,0.252,-0.24,-1.16,-2.197,-0.61,0.911,-0.086,-0.458,2.258,-1.343,1.282
0.903,0.269,-0.257,5.31,-2.319,0.977,0.911,-0.082,-0.422,2.441,-2.319,0.183
