aX,aY,aZ,gX,gY,gZ
0.959,-0.116,-0.282,-0.061,1.465,0.183
0.958,-0.118,-0.294,0.305,2.625,0.366
0.952,-0.115,-0.306,0.732,2.808,0.366
0.950,-0.117,-0.309,0.610,2.258,0.244
0.950,-0.117,-0.309,0.671,1.221,0.183
0.954,-0.115,-0.307,0.793,0.122,0.671
0.956,-0.112,-0.303,0.671,-0.549,0.793
0.951,-0.115,-0.300,0.244,-0.427,0.427
0.950,-0.117,-0.301,0.000,-0.183,0.488
0.953,-0.116,-0.302,0.000,-0.122,0.732
0.953,-0.113,-0.305,-0.061,-0.244,0.488
0.950,-0.118,-0.300,-0.977,0.244,0.427
0.949,-0.121,-0.295,-1.160,0.305,0.427
0.956,-0.121,-0.287,-0.122,-0.122,0.977
0.960,-0.120,-0.281,0.427,-0.427,0.610
0.963,-0.123,-0.281,0.427,0.427,0.061
0.959,-0.130,-0.281,0.488,0.977,-0.122
0.955,-0.130,-0.285,0.732,1.160,0.366
0.953,-0.127,-0.284,0.977,1.099,0.732
0.955,-0.125,-0.284,1.465,0.610,1.221
0.956,-0.124,-0.287,1.587,0.244,1.221
0.956,-0.123,-0.293,1.526,-0.061,1.282
3.339,-1.091,3.988,51.086,-5.615,38.757
1.983,-1.224,2.369,270.203,13.367,-28.381
2.048,-0.956,1.091,153.137,-7.812,-98.083
1.585,-1.472,0.539,15.686,-9.338,-111.328
1.309,-1.439,1.097,-44.556,-64.392,-65.918
1.417,-0.912,1.587,-79.468,-109.924,0.183
1.177,-0.434,2.307,-94.360,-98.694,51.575
1.338,-0.231,2.418,-61.035,3.052,74.768
1.303,-0.136,1.904,-13.611,116.882,65.613
1.149,-0.108,1.330,36.804,183.044,42.053
1.092,-0.084,0.788,84.839,203.552,20.935
0.988,0.006,0.416,122.070,193.787,0.610
0.899,0.100,0.158,146.790,172.119,-13.855
0.812,0.180,-0.007,159.363,156.616,-21.851
0.725,0.210,-0.150,158.203,150.818,-26.306
0.643,0.196,-0.291,148.315,150.452,-26.794
0.613,0.145,-0.426,136.902,148.010,-22.827
0.584,0.116,-0.549,126.648,141.052,-18.555
0.565,0.104,-0.652,117.004,132.568,-14.038
0.552,0.086,-0.736,106.445,123.230,-10.193
0.532,0.076,-0.805,95.825,114.380,-7.080
0.545,0.066,-0.862,86.670,106.567,-3.601
0.567,0.053,-0.899,79.834,95.581,-2.014
0.562,0.050,-0.920,75.134,80.627,-1.343
0.609,0.035,-0.939,71.594,66.650,-0.854
0.626,0.031,-0.940,67.383,52.490,-1.526
0.645,0.032,-0.923,62.927,39.246,-2.319
0.683,0.023,-0.892,57.922,28.687,-4.333
0.691,0.021,-0.859,50.903,22.644,-8.606
0.683,0.000,-0.841,44.434,18.738,-12.146
0.689,-0.036,-0.834,39.917,14.709,-13.428
0.705,-0.068,-0.813,34.668,9.827,-12.207
0.728,-0.098,-0.768,29.114,4.333,-8.972
0.746,-0.116,-0.723,24.231,-0.854,-4.395
0.773,-0.125,-0.675,19.165,-4.578,-0.427
0.792,-0.130,-0.634,12.939,-7.751,4.089
0.807,-0.126,-0.592,6.775,-9.216,8.972
0.829,-0.117,-0.564,2.075,-9.277,12.939
0.856,-0.108,-0.539,-1.404,-8.972,14.954
0.875,-0.106,-0.520,-4.395,-8.911,15.503
0.898,-0.111,-0.500,-6.775,-10.376,14.893
0.915,-0.115,-0.469,-8.789,-13.794,13.855
0.931,-0.120,-0.436,-10.803,-17.700,12.817
0.938,-0.133,-0.408,-13.489,-20.752,11.658
0.938,-0.146,-0.377,-15.564,-23.804,10.803
0.946,-0.148,-0.339,-16.174,-25.208,10.803
0.950,-0.142,-0.300,-16.296,-24.963,10.620
0.953,-0.143,-0.271,-15.991,-21.240,9.338
0.950,-0.147,-0.266,-15.442,-15.381,7.935
0.952,-0.160,-0.273,-13.367,-10.742,6.775
0.956,-0.168,-0.281,-10.559,-9.033,5.981
0.961,-0.175,-0.287,-8.362,-8.789,5.432
0.959,-0.183,-0.289,-7.202,-10.010,5.188
0.954,-0.191,-0.285,-6.653,-11.719,5.493
0.945,-0.191,-0.284,-7.080,-13.428,6.470
0.937,-0.191,-0.279,-7.935,-14.404,7.629
0.936,-0.182,-0.266,-8.789,-14.832,8.850
0.943,-0.171,-0.244,-9.705,-14.221,9.766
0.954,-0.166,-0.218,-10.071,-12.085,9.583
0.968,-0.161,-0.210,-9.338,-8.362,8.667
0.974,-0.158,-0.219,-7.446,-4.822,6.897
0.976,-0.158,-0.239,-5.066,-2.441,5.005
0.973,-0.162,-0.256,-2.686,-2.136,3.235
0.970,-0.164,-0.272,-0.854,-2.441,2.563
0.964,-0.165,-0.281,-0.183,-2.869,2.502
0.961,-0.167,-0.279,-0.488,-3.418,2.869
0.958,-0.166,-0.270,-0.916,-4.395,3.784
0.958,-0.157,-0.259,-0.977,-5.615,5.005
0.969,-0.155,-0.256,-1.221,-6.348,6.165
0.979,-0.148,-0.237,-2.014,-6.226,6.531
0.988,-0.140,-0.226,-2.869,-4.089,5.493
0.988,-0.140,-0.225,-2.319,-2.075,3.845
0.977,-0.144,-0.240,-0.671,0.427,1.831
0.969,-0.148,-0.262,1.343,2.136,0.366
0.956,-0.155,-0.278,2.380,2.075,-0.671
0.950,-0.161,-0.288,2.441,1.648,-0.854
0.942,-0.163,-0.290,1.587,0.732,-0.793
0.941,-0.167,-0.288,0.671,0.000,-0.122
0.943,-0.168,-0.286,0.671,-0.488,0.732
0.949,-0.170,-0.285,0.671,-0.916,1.282
0.948,-0.169,-0.281,0.427,-1.343,1.709
0.949,-0.164,-0.276,0.793,-2.075,2.380
0.959,-0.158,-0.269,1.648,-2.441,2.502
0.958,-0.154,-0.264,2.502,-2.380,1.587
0.955,-0.152,-0.267,2.991,-1.404,0.854
0.952,-0.152,-0.273,2.869,-0.122,0.488
0.946,-0.150,-0.282,2.075,1.526,0.305
0.946,-0.152,-0.293,1.160,2.747,0.854
0.947,-0.152,-0.298,0.549,2.686,1.587
0.956,-0.149,-0.295,0.244,1.099,2.075
0.962,-0.150,-0.284,0.244,-0.793,2.075
0.967,-0.151,-0.274,0.549,-2.014,2.014
0.964,-0.152,-0.268,0.549,-2.319,1.709
0.959,-0.151,-0.266,0.732,-1.831,1.526
0.957,-0.150,-0.269,0.732,-1.038,1.160
0.954,-0.152,-0.272,0.977,-0.366,0.916
0.952,-0.154,-0.278,1.160,0.244,0.793
0.954,-0.155,-0.285,1.221,0.366,0.793
0.955,-0.156,-0.277,1.038,-0.244,0.671
0.960,-0.156,-0.268,0.854,-0.916,1.038
0.961,-0.154,-0.263,1.099,-1.038,1.160
0.958,-0.155,-0.263,1.038,-0.854,1.160
0.957,-0.156,-0.265,1.160,-0.854,1.343
0.955,-0.152,-0.267,1.404,-0.977,1.587
0.962,-0.147,-0.265,1.221,-0.977,1.343
0.966,-0.148,-0.262,0.427,-0.366,1.038
0.967,-0.151,-0.257,-0.122,0.732,0.671
0.969,-0.152,-0.254,0.183,1.099,0.549
0.969,-0.153,-0.251,0.488,0.977,0.183
0.968,-0.156,-0.248,1.160,0.854,-0.122
0.968,-0.157,-0.250,2.136,0.916,-0.244
0.968,-0.154,-0.255,2.747,0.977,-0.183
0.962,-0.154,-0.262,2.808,1.343,-0.244
0.956,-0.157,-0.271,2.441,2.197,-0.366
0.950,-0.160,-0.276,2.136,2.258,-0.244
0.948,-0.159,-0.278,2.625,1.709,0.122
0.950,-0.158,-0.275,2.930,1.038,0.366
0.952,-0.158,-0.276,2.686,0.793,0.488
0.952,-0.159,-0.272,2.136,0.854,0.549
1.700,-0.402,4.000,-29.602,-80.200,49.866
2.215,-1.359,2.072,242.981,39.307,20.020
1.902,-0.741,1.016,144.775,28.748,-54.688
1.488,-1.327,0.297,17.456,49.561,-79.224
1.346,-1.344,0.580,-24.109,0.854,-41.748
1.356,-0.943,0.982,-60.181,-39.185,-0.061
1.294,-0.705,1.213,-94.604,-43.457,38.025
1.198,-0.227,1.813,-113.037,-16.846,69.458
1.316,-0.176,1.758,-71.655,47.058,79.163
1.317,-0.140,1.411,-8.240,106.812,62.866
1.222,-0.100,0.933,42.419,141.235,36.926
1.169,-0.072,0.533,81.421,148.376,13.733
1.096,-0.056,0.283,107.910,137.207,-4.333
1.014,-0.007,0.150,121.704,120.728,-16.846
0.963,0.024,0.083,125.183,107.971,-21.484
0.916,0.035,0.060,120.667,101.318,-20.264
0.863,0.043,0.033,113.586,102.417,-18.188
0.812,0.055,-0.045,109.619,107.056,-15.747
0.778,0.060,-0.163,109.863,110.046,-14.587
0.724,0.065,-0.301,109.985,110.168,-15.625
0.691,0.066,-0.421,108.276,105.957,-16.785
0.660,0.072,-0.517,106.995,98.022,-17.151
0.632,0.079,-0.601,105.347,87.769,-17.273
0.625,0.075,-0.677,102.478,77.515,-16.541
0.607,0.078,-0.745,97.717,67.749,-14.648
0.636,0.074,-0.783,91.125,59.998,-11.658
0.653,0.070,-0.811,83.374,53.467,-10.010
0.671,0.070,-0.845,75.684,49.011,-9.521
0.679,0.068,-0.882,68.115,44.861,-10.071
0.667,0.059,-0.904,61.401,39.612,-11.169
0.685,0.028,-0.919,54.382,33.386,-12.207
0.674,0.010,-0.911,47.241,26.733,-12.390
0.681,-0.012,-0.896,39.429,19.897,-11.047
0.666,-0.026,-0.869,31.799,12.939,-9.094
0.676,-0.045,-0.866,26.733,6.470,-5.493
0.696,-0.068,-0.849,20.752,0.366,-2.197
0.716,-0.092,-0.803,12.939,-4.272,0.488
0.727,-0.101,-0.746,4.761,-8.972,4.272
0.755,-0.104,-0.676,-1.282,-12.817,8.423
0.786,-0.096,-0.608,-5.493,-13.977,11.108
0.831,-0.092,-0.547,-9.827,-13.550,12.512
0.859,-0.094,-0.504,-13.428,-12.756,12.268
0.886,-0.105,-0.476,-15.381,-13.367,11.108
0.912,-0.111,-0.449,-15.747,-16.296,10.254
0.929,-0.120,-0.413,-15.991,-20.020,9.277
0.952,-0.132,-0.369,-17.395,-23.437,8.667
0.976,-0.142,-0.307,-18.677,-26.611,8.179
0.991,-0.150,-0.247,-18.494,-29.114,7.507
1.002,-0.156,-0.186,-16.785,-30.884,6.775
1.019,-0.152,-0.139,-14.404,-29.785,5.981
1.021,-0.159,-0.111,-12.329,-24.963,4.089
1.015,-0.171,-0.117,-10.315,-17.700,2.502
1.008,-0.177,-0.148,-8.423,-10.986,1.831
1.007,-0.180,-0.173,-6.958,-5.920,1.953
1.010,-0.179,-0.192,-5.981,-3.662,2.197
1.007,-0.177,-0.201,-5.249,-3.601,2.563
1.000,-0.175,-0.204,-4.761,-3.906,2.258
0.984,-0.173,-0.204,-4.395,-4.211,1.648
0.976,-0.177,-0.214,-3.784,-4.639,1.343
0.965,-0.178,-0.226,-2.380,-4.456,1.038
0.954,-0.175,-0.238,-1.465,-2.991,0.488
0.953,-0.175,-0.243,-0.671,-1.953,0.854
0.951,-0.177,-0.248,0.305,-0.732,0.610
0.950,-0.182,-0.258,0.549,0.610,0.244
0.949,-0.186,-0.267,1.038,0.610,0.183
0.947,-0.184,-0.273,1.343,0.000,0.366
0.940,-0.178,-0.273,1.099,-0.427,0.488
0.939,-0.174,-0.274,1.160,0.000,0.854
0.938,-0.170,-0.278,0.854,0.793,1.343
0.944,-0.169,-0.283,0.793,1.099,2.075
0.950,-0.162,-0.284,1.221,0.732,2.319
0.959,-0.159,-0.285,1.221,0.610,2.380
0.964,-0.159,-0.284,0.549,0.610,2.258
0.964,-0.156,-0.278,0.183,0.183,2.380
0.956,-0.150,-0.272,0.183,-0.671,2.686
0.965,-0.151,-0.272,0.366,-1.343,3.113
0.962,-0.150,-0.276,0.305,-1.526,2.869
0.959,-0.147,-0.281,-0.183,-0.977,2.258
0.956,-0.149,-0.280,-0.427,-0.549,1.892
0.959,-0.150,-0.283,-0.183,0.061,1.831
0.965,-0.154,-0.281,0.427,0.061,1.404
0.966,-0.156,-0.277,0.671,-0.061,0.732
0.963,-0.158,-0.275,0.671,-0.366,0.000
0.955,-0.162,-0.271,0.305,-0.366,-0.183
0.951,-0.166,-0.268,0.061,-0.183,-0.244
0.951,-0.164,-0.267,0.366,0.000,0.305
0.946,-0.166,-0.272,0.427,0.610,0.244
0.944,-0.172,-0.279,0.244,1.038,0.549
0.945,-0.170,-0.280,0.183,0.671,0.977
0.953,-0.170,-0.273,0.000,-0.122,1.526
0.957,-0.168,-0.266,-0.732,-0.305,1.709
0.959,-0.170,-0.255,-1.038,-0.244,2.197
0.963,-0.169,-0.251,-0.732,-0.488,2.319
0.965,-0.166,-0.250,-0.061,-0.610,2.197
0.963,-0.164,-0.253,0.488,-0.244,1.709
0.955,-0.162,-0.254,0.610,0.732,1.099
0.950,-0.162,-0.265,0.732,1.526,0.916
0.950,-0.160,-0.274,1.526,1.953,1.343
0.952,-0.157,-0.281,1.343,2.014,1.526
0.956,-0.156,-0.283,1.282,1.526,1.648
0.958,-0.153,-0.286,1.587,0.793,1.587
0.960,-0.152,-0.290,1.465,0.488,1.526
0.958,-0.152,-0.285,0.854,0.427,1.099
0.959,-0.151,-0.277,0.549,-0.061,1.160
0.963,-0.152,-0.277,0.793,-0.366,1.404
0.955,-0.152,-0.283,0.610,-0.488,1.404
0.958,-0.152,-0.277,0.427,-0.427,1.099
0.955,-0.154,-0.274,0.549,-0.671,0.610
0.952,-0.160,-0.272,0.610,-0.610,0.183
0.949,-0.166,-0.272,0.671,-0.305,0.122
0.952,-0.171,-0.270,0.549,-0.305,0.488
0.951,-0.173,-0.265,0.000,-0.427,0.549
0.951,-0.174,-0.262,-0.366,-0.366,0.793
0.950,-0.171,-0.260,-0.305,-0.183,1.404
0.954,-0.164,-0.265,-0.061,-0.183,1.831
0.958,-0.157,-0.266,0.183,0.000,2.014
0.958,-0.153,-0.272,-0.061,0.549,1.892
0.956,-0.149,-0.275,0.366,0.366,1.587
0.959,-0.147,-0.281,1.282,-0.183,1.770
2.696,0.436,4.000,-78.064,-125.549,65.918
2.682,-1.457,2.703,313.721,61.707,-18.494
2.096,-0.896,1.397,194.397,-5.493,-88.867
1.708,-1.365,0.288,25.452,-9.094,-100.159
1.469,-1.309,0.904,-80.505,-38.635,-49.927
1.446,-0.867,1.490,-116.638,-86.609,29.053
1.337,-0.435,2.390,-117.188,-72.510,71.472
1.506,-0.130,2.311,-56.519,41.504,82.520
1.411,-0.091,1.668,6.409,137.268,55.725
1.270,-0.110,1.058,65.063,169.189,19.348
1.167,-0.109,0.562,119.019,160.522,-12.512
1.055,-0.073,0.297,150.269,130.066,-35.522
0.925,-0.011,0.171,164.551,101.685,-48.584
0.805,0.059,0.069,168.457,92.407,-49.255
0.728,0.050,-0.063,161.621,95.764,-42.358
0.699,0.016,-0.170,149.536,100.159,-32.776
0.653,0.013,-0.253,138.672,94.910,-21.790
0.627,0.036,-0.317,131.409,82.336,-10.742
0.621,0.090,-0.373,125.610,71.533,-2.319
0.626,0.147,-0.426,118.347,66.833,3.723
0.652,0.181,-0.464,109.558,67.688,6.897
0.679,0.186,-0.509,103.088,70.068,5.615
0.691,0.178,-0.567,100.647,69.885,1.648
0.720,0.159,-0.622,100.098,66.162,-2.136
0.732,0.135,-0.671,98.816,59.692,-5.188
0.731,0.117,-0.711,95.581,52.612,-6.592
0.732,0.105,-0.731,91.614,44.250,-7.141
0.734,0.102,-0.740,87.097,36.438,-6.348
0.724,0.115,-0.750,78.674,33.142,-6.104
0.710,0.105,-0.772,69.458,33.020,-6.531
0.683,0.091,-0.789,63.599,31.433,-5.249
0.716,0.085,-0.804,58.655,27.893,-2.747
0.759,0.084,-0.793,53.406,24.475,-1.770
0.775,0.083,-0.788,46.448,23.376,-2.258
0.785,0.057,-0.790,40.039,23.437,-2.686
0.789,0.036,-0.803,34.790,22.522,-2.563
0.793,0.020,-0.805,29.724,20.386,-2.075
0.793,0.014,-0.802,24.170,17.273,-1.282
0.797,-0.000,-0.776,18.005,11.780,-0.610
0.798,-0.016,-0.742,11.780,5.554,0.183
0.803,-0.028,-0.693,6.775,-0.305,1.465
0.820,-0.033,-0.653,2.686,-4.028,2.747
0.845,-0.044,-0.603,-1.648,-6.165,2.930
0.863,-0.063,-0.550,-5.615,-7.568,2.930
0.868,-0.084,-0.501,-8.240,-8.362,2.563
0.887,-0.101,-0.469,-8.972,-8.911,2.319
0.895,-0.112,-0.450,-9.033,-9.827,2.075
0.899,-0.122,-0.438,-9.583,-10.193,1.709
0.896,-0.127,-0.426,-11.108,-10.742,1.770
0.895,-0.129,-0.398,-12.939,-12.268,2.563
0.904,-0.141,-0.363,-13.855,-14.832,4.028
0.930,-0.144,-0.330,-13.367,-17.944,6.042
0.955,-0.145,-0.285,-12.939,-20.325,7.263
0.976,-0.141,-0.245,-14.038,-19.470,7.385
0.983,-0.137,-0.207,-14.709,-16.663,6.592
0.991,-0.135,-0.182,-13.306,-12.634,5.737
0.987,-0.133,-0.184,-10.315,-8.362,4.517
0.986,-0.132,-0.214,-6.836,-3.784,2.930
0.970,-0.131,-0.254,-4.700,-0.793,1.709
0.960,-0.130,-0.298,-4.272,0.061,1.221
0.956,-0.135,-0.318,-4.395,-0.610,1.709
0.958,-0.132,-0.318,-5.432,-2.625,2.747
0.966,-0.133,-0.299,-6.409,-5.249,3.662
0.969,-0.135,-0.276,-6.592,-7.996,4.333
0.970,-0.131,-0.248,-6.287,-9.216,4.822
0.982,-0.128,-0.232,-5.249,-8.545,5.371
0.989,-0.122,-0.223,-4.211,-6.592,4.944
0.980,-0.118,-0.235,-3.540,-2.808,2.747
0.964,-0.120,-0.264,-1.526,1.038,0.916
0.954,-0.125,-0.294,0.854,2.258,0.061
0.946,-0.126,-0.317,2.380,1.404,-0.061
0.952,-0.133,-0.319,2.136,0.122,0.122
0.954,-0.135,-0.309,0.305,-1.404,0.366
0.955,-0.134,-0.294,-0.732,-2.380,0.854
0.955,-0.129,-0.287,-0.671,-2.686,1.160
0.956,-0.131,-0.276,-0.427,-2.441,1.282
0.954,-0.133,-0.272,-0.610,-1.892,1.221
0.955,-0.130,-0.268,-0.854,-0.488,1.160
0.955,-0.127,-0.271,-1.404,1.465,0.793
0.953,-0.130,-0.282,-1.221,3.357,0.610
0.953,-0.131,-0.299,0.183,4.028,0.854
0.953,-0.124,-0.312,1.953,2.930,1.160
0.959,-0.115,-0.318,2.808,1.526,1.282
0.959,-0.111,-0.318,2.136,0.610,1.282
0.960,-0.110,-0.315,1.404,0.244,1.343
0.961,-0.108,-0.316,1.099,-0.183,1.343
0.959,-0.107,-0.316,0.732,-0.488,1.099
0.956,-0.108,-0.311,0.122,-0.305,0.610
0.952,-0.107,-0.313,-0.610,0.488,0.122
0.948,-0.109,-0.316,-1.221,1.587,-0.366
0.941,-0.115,-0.327,-1.587,2.258,-0.671
0.940,-0.124,-0.333,-1.465,1.892,-0.793
0.943,-0.129,-0.332,-0.793,0.122,-0.305
0.943,-0.134,-0.325,-0.427,-1.709,-0.183
0.944,-0.137,-0.311,-0.488,-2.869,0.244
0.947,-0.137,-0.294,-0.427,-3.601,0.549
0.949,-0.138,-0.280,-0.732,-3.662,0.671
0.950,-0.138,-0.274,-0.977,-2.808,0.549
0.952,-0.133,-0.270,-1.221,-1.221,0.549
0.956,-0.130,-0.275,-1.709,0.732,0.366
0.957,-0.127,-0.286,-1.953,2.502,0.061
0.954,-0.124,-0.301,-2.197,3.784,-0.244
0.950,-0.126,-0.308,-2.319,3.540,-0.366
0.954,-0.131,-0.302,-1.587,1.587,-0.244
0.959,-0.132,-0.290,-0.305,-0.854,0.488
0.960,-0.135,-0.278,0.610,-2.136,1.038
0.964,-0.139,-0.272,1.099,-2.563,1.709
0.961,-0.138,-0.269,1.404,-2.502,2.014
0.959,-0.138,-0.271,1.709,-2.075,2.380
0.953,-0.136,-0.276,1.709,-1.404,2.258
0.953,-0.132,-0.285,1.709,-0.549,2.380
0.949,-0.123,-0.296,1.282,0.793,2.319
0.954,-0.122,-0.304,0.244,1.709,2.014
0.958,-0.119,-0.302,-0.549,1.953,1.892
0.963,-0.115,-0.297,-0.305,1.526,1.465
0.963,-0.114,-0.291,-0.122,0.916,0.671
0.960,-0.119,-0.288,0.366,0.854,0.366
0.959,-0.119,-0.290,1.587,0.488,0.244
0.958,-0.119,-0.298,2.197,0.366,0.244
2.777,-2.547,3.739,223.145,-62.378,45.715
2.087,-0.682,2.253,210.510,24.475,-34.973
1.746,-1.412,0.627,16.663,92.041,-107.300
1.549,-1.763,0.235,-19.775,89.172,-63.477
1.449,-1.383,0.638,-29.968,-3.174,-27.344
1.342,-0.901,0.768,-57.800,-56.519,7.874
1.290,-0.578,1.057,-105.835,-75.623,48.462
1.169,-0.156,1.624,-130.371,-65.979,69.031
1.254,-0.038,1.760,-135.559,-0.549,74.646
1.195,-0.096,1.649,-80.750,69.946,66.223
1.180,-0.157,1.123,2.258,128.052,44.739
1.077,-0.068,0.636,65.979,148.743,16.846
1.021,-0.069,0.318,99.609,143.433,-2.808
0.991,-0.048,0.129,115.601,130.432,-10.559
0.931,0.005,0.057,117.371,117.432,-14.709
0.903,0.020,0.016,110.352,109.985,-14.404
0.871,0.019,-0.008,100.464,109.741,-11.780
0.855,0.012,-0.034,93.140,112.122,-8.606
0.812,0.032,-0.109,89.722,112.854,-7.324
0.786,0.035,-0.191,90.515,112.671,-7.812
0.748,0.040,-0.285,91.736,109.680,-8.728
0.711,0.043,-0.380,91.797,103.821,-9.827
0.685,0.041,-0.472,91.614,96.252,-10.681
0.702,0.023,-0.546,90.637,88.928,-12.268
0.705,0.009,-0.597,88.196,80.017,-13.611
0.714,-0.015,-0.614,85.144,68.420,-14.099
0.737,-0.034,-0.606,82.092,56.396,-13.916
0.736,-0.037,-0.592,78.979,46.082,-13.611
0.729,-0.033,-0.591,75.867,39.551,-13.184
0.718,-0.026,-0.599,71.960,35.828,-12.207
0.715,-0.021,-0.607,67.200,34.485,-10.864
0.715,-0.030,-0.633,62.317,34.241,-9.583
0.720,-0.045,-0.660,58.289,33.569,-8.850
0.735,-0.060,-0.678,54.932,31.311,-7.751
0.761,-0.081,-0.690,51.025,27.527,-6.592
0.768,-0.085,-0.689,45.715,24.109,-5.432
0.771,-0.086,-0.680,39.185,21.423,-3.113
0.778,-0.090,-0.667,32.532,18.494,-0.854
0.798,-0.084,-0.649,26.672,15.686,1.404
0.799,-0.067,-0.625,20.935,12.573,3.052
0.804,-0.053,-0.608,16.602,9.827,4.456
0.816,-0.050,-0.601,13.855,8.362,5.188
0.835,-0.058,-0.598,11.414,6.775,5.554
0.847,-0.066,-0.593,8.545,3.357,5.981
0.863,-0.075,-0.582,5.798,-1.099,6.531
0.873,-0.075,-0.565,2.136,-5.371,7.568
0.888,-0.082,-0.543,-2.563,-9.033,8.911
0.896,-0.084,-0.513,-6.592,-12.451,10.071
0.903,-0.084,-0.486,-10.925,-14.221,10.071
0.908,-0.086,-0.455,-14.893,-15.381,9.521
0.923,-0.098,-0.417,-16.846,-16.907,9.033
0.937,-0.116,-0.375,-18.066,-18.311,7.690
0.950,-0.124,-0.328,-17.578,-20.264,6.287
0.961,-0.134,-0.284,-16.174,-22.705,5.188
0.971,-0.139,-0.257,-14.404,-22.766,4.089
0.979,-0.150,-0.245,-12.329,-20.935,2.686
0.974,-0.157,-0.237,-9.888,-19.409,1.221
0.969,-0.158,-0.237,-8.301,-18.555,0.549
0.963,-0.165,-0.235,-7.202,-17.517,0.793
0.956,-0.171,-0.236,-7.812,-16.113,1.587
0.956,-0.177,-0.233,-9.094,-15.015,3.052
0.958,-0.179,-0.224,-10.498,-14.709,5.005
0.969,-0.177,-0.204,-11.719,-14.465,6.653
0.983,-0.173,-0.193,-13.000,-12.939,7.446
0.991,-0.171,-0.177,-12.512,-11.292,7.568
0.997,-0.166,-0.171,-10.620,-9.644,7.141
0.996,-0.161,-0.174,-7.751,-7.385,6.042
0.996,-0.156,-0.183,-5.005,-4.700,4.395
0.992,-0.156,-0.193,-3.174,-3.052,2.930
0.989,-0.156,-0.207,-1.282,-2.380,2.136
0.989,-0.155,-0.217,-0.183,-2.197,1.770
0.986,-0.155,-0.223,-0.183,-2.258,1.343
0.981,-0.156,-0.220,-0.366,-2.319,1.282
0.968,-0.156,-0.220,-0.122,-2.625,1.770
0.973,-0.159,-0.223,0.122,-3.052,2.563
0.984,-0.154,-0.215,-0.183,-3.113,2.808
0.979,-0.148,-0.210,-1.099,-1.282,1.892
0.975,-0.150,-0.211,-0.977,1.160,0.854
0.968,-0.152,-0.221,0.427,2.808,-0.061
0.970,-0.152,-0.241,2.502,3.662,-0.244
0.968,-0.153,-0.258,4.028,3.723,-0.732
0.962,-0.154,-0.270,3.784,3.601,-1.221
0.954,-0.157,-0.268,2.869,3.174,-1.282
0.955,-0.157,-0.260,2.869,2.258,-0.610
0.955,-0.152,-0.253,3.235,1.709,0.000
0.956,-0.149,-0.255,3.357,2.441,0.610
0.955,-0.149,-0.270,3.357,3.723,0.549
0.952,-0.148,-0.284,3.113,4.028,0.427
0.954,-0.145,-0.294,2.991,3.418,0.244
0.955,-0.143,-0.294,2.258,2.319,-0.122
0.955,-0.149,-0.288,1.038,1.526,-0.549
0.950,-0.153,-0.271,0.244,1.038,-0.488
0.954,-0.156,-0.256,0.305,0.549,-0.366
0.953,-0.157,-0.250,0.427,0.854,-0.488
0.953,-0.159,-0.257,0.854,1.648,-0.427
0.953,-0.160,-0.264,1.343,1.953,-0.366
0.954,-0.161,-0.270,1.404,1.709,-0.244
0.955,-0.159,-0.274,1.343,1.343,0.366
0.957,-0.156,-0.267,0.977,0.793,0.732
0.967,-0.152,-0.254,0.793,0.488,1.282
0.968,-0.146,-0.246,0.671,0.549,1.282
0.972,-0.147,-0.245,0.793,1.343,0.732
0.969,-0.148,-0.254,0.671,2.502,0.183
0.967,-0.148,-0.261,0.305,3.418,-0.061
0.963,-0.147,-0.262,-0.061,3.601,-0.305
0.961,-0.148,-0.262,0.244,3.113,-0.305
0.962,-0.152,-0.262,0.732,2.380,-0.305
0.961,-0.155,-0.266,1.282,1.587,-0.366
0.955,-0.157,-0.269,1.465,1.038,-0.549
0.953,-0.161,-0.271,1.404,0.793,-0.122
0.947,-0.162,-0.273,1.282,0.549,0.244
0.945,-0.164,-0.276,1.343,0.061,0.549
0.946,-0.164,-0.275,1.099,-0.366,1.038
0.951,-0.160,-0.267,0.916,-0.793,1.465
0.956,-0.155,-0.254,0.366,-0.549,1.404
0.958,-0.156,-0.251,-0.366,1.038,1.404
0.958,-0.156,-0.260,-0.549,2.930,1.038
0.957,-0.151,-0.271,-0.122,3.845,0.732
0.953,-0.152,-0.280,-0.061,3.967,0.427
0.797,1.252,4.000,-143.738,-108.459,61.401
3.209,-1.763,3.129,222.717,116.211,17.639
2.049,-0.905,1.735,216.309,56.885,-39.185
1.759,-1.129,0.457,45.044,26.917,-92.957
1.391,-1.316,0.518,-31.860,-4.028,-77.087
1.265,-1.004,0.965,-64.941,-61.707,-18.860
1.165,-0.516,1.509,-100.159,-92.346,40.833
1.311,-0.247,1.971,-96.680,-38.452,74.646
1.377,-0.073,1.803,-45.776,61.951,74.280
1.286,-0.121,1.294,4.089,120.605,52.856
1.190,-0.143,0.852,51.392,136.414,26.306
1.108,-0.129,0.511,92.468,124.634,-0.183
0.982,-0.061,0.313,122.742,102.539,-20.935
0.917,-0.015,0.167,142.212,89.722,-26.855
0.828,0.014,0.043,143.860,86.975,-25.024
0.756,0.012,-0.062,133.179,90.271,-19.165
0.708,-0.001,-0.162,120.422,94.543,-11.902
0.684,-0.020,-0.247,109.131,93.933,-4.700
0.683,-0.011,-0.300,101.318,89.783,1.343
0.686,0.026,-0.332,96.497,84.045,5.493
0.704,0.059,-0.366,93.933,79.712,7.446
0.726,0.074,-0.411,91.187,76.660,6.287
