aX,aY,aZ,gX,gY,gZ
-0.000,0.339,0.835,3.052,-22.217,-39.185
-0.016,0.292,0.806,-0.732,-21.912,-31.799
-0.037,0.256,0.786,-3.296,-20.752,-25.574
-0.039,0.233,0.758,-4.517,-18.433,-21.179
-0.023,0.201,0.738,-4.517,-15.137,-16.724
-0.038,0.162,0.736,-2.380,-16.663,-13.916
-0.046,0.123,0.734,-0.916,-17.395,-8.484
-0.063,0.085,0.713,-1.099,-11.230,-2.869
-0.081,0.046,0.691,-0.061,-5.188,0.549
-0.092,-0.001,0.693,2.625,-2.747,3.113
-0.109,-0.067,0.716,6.409,-2.197,4.639
-0.122,-0.131,0.767,9.460,-1.526,4.211
-0.120,-0.174,0.812,11.169,0.610,3.052
-0.114,-0.216,0.861,10.681,4.395,1.221
-0.105,-0.211,0.891,9.277,8.423,-0.916
-0.085,-0.232,0.937,9.216,10.193,-3.418
-0.067,-0.245,0.977,8.423,10.498,-6.287
-0.044,-0.246,1.009,7.446,9.399,-9.094
-0.021,-0.251,1.043,7.080,6.775,-10.437
-0.008,-0.248,1.072,5.981,3.601,-10.803
-0.005,-0.242,1.087,5.066,-0.061,-9.888
-0.010,-0.243,1.100,4.089,-3.113,-7.874
-0.023,-0.243,1.103,2.258,-5.188,-5.066
-0.053,-0.237,1.095,-0.671,-5.737,-3.113
-0.080,-0.230,1.077,-3.235,-5.798,-2.136
-0.100,-0.219,1.052,-5.188,-5.859,-2.625
-0.114,-0.203,1.029,-6.348,-6.165,-4.211
-0.112,-0.184,1.005,-6.775,-6.775,-6.775
-0.093,-0.169,0.989,-6.653,-7.812,-9.521
-0.074,-0.154,0.975,-6.775,-8.728,-11.108
-0.068,-0.143,0.959,-6.287,-9.827,-11.597
-0.057,-0.131,0.948,-6.348,-11.536,-11.719
-0.049,-0.125,0.935,-6.348,-12.634,-10.803
-0.056,-0.112,0.927,-6.226,-12.756,-9.216
-0.062,-0.106,0.919,-6.287,-11.780,-7.446
-0.067,-0.100,0.914,-6.226,-10.071,-5.981
-0.064,-0.093,0.900,-5.127,-8.179,-4.517
-0.063,-0.087,0.891,-4.211,-6.348,-3.418
-0.059,-0.082,0.881,-2.686,-4.395,-2.136
-0.059,-0.082,0.879,-0.793,-2.869,-0.305
-0.061,-0.084,0.883,0.977,-1.953,1.404
-0.061,-0.093,0.890,2.808,-1.099,2.991
-0.066,-0.099,0.896,4.517,-0.610,4.578
-0.075,-0.111,0.905,5.371,-0.122,5.859
-0.084,-0.123,0.916,5.676,0.854,6.653
-0.085,-0.131,0.926,5.249,2.563,6.531
-0.083,-0.143,0.938,4.333,4.272,6.042
-0.082,-0.150,0.947,3.418,5.554,5.737
-0.082,-0.159,0.955,3.479,6.042,5.798
-0.085,-0.172,0.961,3.967,5.493,5.554
-0.091,-0.181,0.967,3.784,4.578,5.371
-0.097,-0.185,0.967,3.296,3.479,4.883
-0.105,-0.184,0.963,2.686,2.869,3.540
-0.104,-0.186,0.963,2.380,2.808,1.831
-0.100,-0.186,0.965,2.441,2.686,0.671
-0.098,-0.188,0.969,2.075,2.869,-0.549
-0.094,-0.189,0.972,1.465,2.686,-1.343
-0.090,-0.185,0.974,0.427,2.625,-1.953
-0.081,-0.176,0.966,-0.671,2.502,-2.441
-0.080,-0.162,0.957,-1.221,1.892,-2.441
-0.083,-0.152,0.955,-0.549,1.099,-2.136
-0.081,-0.142,0.956,0.061,0.366,-2.014
-0.077,-0.131,0.958,0.671,-0.427,-1.831
-0.072,-0.125,0.958,1.404,-1.038,-1.465
-0.069,-0.123,0.961,1.709,-1.221,-1.038
-0.070,-0.127,0.963,1.831,-1.099,-0.305
-0.079,-0.129,0.966,1.831,-1.160,0.732
-0.085,-0.132,0.965,1.404,-1.282,0.916
-0.090,-0.133,0.964,0.977,-1.221,0.549
-0.089,-0.133,0.964,0.427,-0.854,0.305
-0.083,-0.133,0.958,-0.549,-0.610,0.061
-0.079,-0.135,0.954,-1.526,-0.183,0.183
-0.286,-1.480,0.659,-22.583,4.578,81.177
-0.535,-3.194,2.917,-60.486,26.917,77.942
-1.350,-2.106,-1.312,-230.286,117.432,72.449
-1.276,-2.371,0.997,-49.683,14.648,-38.635
-0.476,-1.333,0.632,119.873,-85.876,-167.236
0.207,-1.411,0.884,217.224,-171.875,-212.708
-0.016,-1.120,1.044,194.702,-171.631,-171.021
0.217,-0.741,0.927,125.183,-144.287,-122.375
0.378,-0.532,0.734,58.228,-96.375,-65.918
0.184,-0.428,0.501,4.395,-39.551,-3.601
0.075,-0.352,0.444,-25.574,6.409,45.959
0.082,-0.368,0.462,-39.001,32.349,79.407
-0.016,-0.488,0.511,-50.842,41.565,103.210
-0.159,-0.510,0.512,-66.101,42.480,114.868
-0.228,-0.549,0.521,-75.928,40.283,113.953
-0.305,-0.529,0.561,-76.538,39.001,104.004
-0.321,-0.552,0.614,-67.017,37.170,89.294
-0.296,-0.563,0.382,-46.509,30.823,71.228
-0.376,-0.911,0.806,-11.475,15.564,53.650
-0.345,-0.945,0.848,-20.203,29.663,43.762
-0.245,-0.947,0.743,-33.081,38.513,33.142
-0.276,-1.013,0.819,-26.550,34.058,24.475
-0.280,-1.062,0.850,-26.123,35.278,18.188
-0.196,-1.042,0.841,-35.095,40.283,9.399
-0.134,-1.024,0.862,-43.335,44.678,1.343
-0.093,-0.999,0.873,-50.415,50.110,-5.188
-0.061,-0.984,0.891,-56.335,53.284,-12.329
-0.043,-0.960,0.913,-60.486,50.842,-20.508
-0.049,-0.925,0.912,-62.256,43.213,-31.006
-0.030,-0.851,0.900,-61.768,34.790,-43.701
-0.003,-0.758,0.868,-56.885,25.208,-57.068
0.058,-0.691,0.824,-46.814,13.794,-70.068
0.094,-0.620,0.788,-32.837,4.639,-80.933
0.118,-0.519,0.746,-16.296,3.113,-88.623
0.121,-0.433,0.755,2.686,6.653,-93.079
0.124,-0.383,0.807,20.874,12.329,-95.276
0.113,-0.304,0.882,33.081,17.090,-94.604
0.173,-0.243,0.931,39.246,19.714,-93.018
0.189,-0.181,0.990,36.865,19.958,-92.163
0.178,-0.073,1.015,26.367,19.348,-91.614
0.174,0.059,1.024,13.916,20.447,-92.407
0.183,0.220,1.015,6.042,22.644,-95.215
0.210,0.388,0.988,7.568,21.851,-98.816
0.233,0.471,0.972,19.043,14.648,-101.563
0.216,0.520,0.990,34.668,4.333,-101.501
0.150,0.553,1.021,49.500,-3.418,-100.891
0.089,0.591,1.060,61.279,-5.493,-102.600
0.054,0.668,1.111,69.946,-1.465,-106.201
0.035,0.755,1.158,77.332,5.493,-110.962
0.034,0.797,1.226,83.313,10.742,-116.333
0.068,0.822,1.302,85.266,13.550,-119.446
0.108,0.844,1.352,83.435,15.564,-118.347
0.163,0.840,1.384,78.491,16.541,-111.572
0.205,0.799,1.402,69.885,15.991,-98.877
0.210,0.758,1.395,57.617,14.465,-81.116
0.182,0.713,1.366,43.701,12.573,-61.829
0.139,0.646,1.305,29.968,11.475,-43.823
0.089,0.574,1.232,19.043,9.949,-28.503
0.043,0.483,1.160,11.597,6.653,-15.381
-0.026,0.402,1.096,7.019,3.906,-5.554
-0.088,0.316,1.038,5.432,2.930,0.549
-0.131,0.216,1.004,6.714,-0.183,2.319
-0.157,0.131,0.965,6.958,-2.380,2.747
-0.175,0.038,0.931,6.104,1.709,3.357
-0.188,-0.038,0.900,6.714,5.981,2.563
-0.166,-0.112,0.898,7.751,7.019,0.427
-0.153,-0.187,0.929,8.667,4.333,-1.526
-0.148,-0.242,0.946,6.836,0.549,-2.502
-0.120,-0.274,0.965,1.892,-0.854,-1.892
-0.100,-0.276,0.935,-1.892,-1.404,-0.183
-0.104,-0.286,0.922,-2.686,0.427,3.113
-0.107,-0.313,0.943,-0.122,-3.113,2.930
-0.111,-0.328,0.955,2.136,-10.071,1.709
-0.118,-0.349,0.970,4.578,-13.733,1.038
-0.116,-0.364,0.976,5.432,-14.526,0.610
-0.133,-0.366,0.993,3.235,-12.634,0.671
-0.140,-0.359,1.001,-0.610,-9.277,0.244
-0.136,-0.333,0.991,-5.920,-5.249,-0.610
-0.137,-0.300,0.968,-11.230,-0.916,-1.160
-0.123,-0.268,0.929,-15.015,1.892,-1.221
-0.116,-0.228,0.900,-15.625,2.014,-1.526
-0.110,-0.203,0.888,-11.230,-0.549,-0.977
-0.113,-0.199,0.894,-3.784,-4.089,-0.732
-0.118,-0.206,0.910,2.441,-7.141,-1.465
-0.112,-0.215,0.931,7.263,-8.301,-2.014
-0.117,-0.227,0.956,9.216,-7.629,-2.563
-0.120,-0.228,0.969,7.507,-5.676,-2.869
-0.119,-0.219,0.974,4.333,-3.479,-2.869
-0.115,-0.207,0.968,0.916,-2.197,-2.380
-0.108,-0.193,0.952,-1.953,-1.221,-1.404
-0.106,-0.186,0.935,-3.601,-0.793,-0.122
-0.101,-0.181,0.921,-3.479,-0.549,1.404
-0.093,-0.182,0.911,-2.808,-0.122,2.869
-0.096,-0.186,0.901,-1.587,0.061,4.578
-0.108,-0.191,0.899,0.366,-0.122,5.737
-0.115,-0.203,0.905,2.258,0.122,5.676
-0.113,-0.215,0.911,3.357,0.610,4.456
-0.107,-0.211,0.911,3.601,0.916,3.601
-0.109,-0.207,0.910,4.089,1.099,3.235
-0.125,-0.209,0.914,4.822,1.709,2.747
-0.129,-0.212,0.925,5.554,2.197,2.014
-0.122,-0.213,0.932,4.761,2.930,0.854
-0.109,-0.219,0.940,3.113,4.028,-0.061
-0.094,-0.219,0.942,1.160,4.822,0.000
-0.084,-0.216,0.941,-0.549,4.456,0.671
-0.082,-0.219,0.940,-0.977,2.869,1.587
-0.089,-0.223,0.940,-0.977,1.099,2.991
-0.102,-0.221,0.934,-0.916,0.183,4.456
-0.126,-0.218,0.932,-0.183,0.427,5.310
-0.138,-0.224,0.933,0.793,0.671,4.944
-0.139,-0.228,0.937,1.343,0.732,3.296
-0.139,-0.231,0.940,1.648,0.854,1.953
-0.136,-0.235,0.946,1.892,1.221,0.732
-0.126,-0.238,0.947,1.038,1.343,-0.488
-0.115,-0.234,0.943,-0.061,1.465,-0.977
-0.108,-0.230,0.941,-0.488,1.099,-0.916
-0.103,-0.231,0.945,-0.305,0.610,-0.610
-0.106,-0.234,0.953,-0.122,0.061,0.000
-0.113,-0.232,0.956,-0.488,-0.488,0.671
-0.341,-1.395,0.887,3.784,-33.386,70.862
-0.344,-1.397,0.883,4.456,-38.086,53.772
-0.304,-1.393,0.837,-2.747,-37.903,40.466
-0.230,-1.388,0.789,-12.390,-32.715,31.677
-0.173,-1.369,0.746,-19.836,-24.719,29.236
-0.172,-1.370,0.707,-25.208,-16.296,30.945
1.869,-4.000,1.580,-29.846,-8.972,29.785
-1.741,-1.753,0.884,-120.972,15.198,25.696
-0.542,-1.199,-0.079,-17.212,-4.944,-54.321
-0.058,-1.434,0.558,114.807,-57.251,-33.630
0.021,-1.648,0.628,26.428,-34.973,-6.348
-0.302,-1.330,0.338,-35.095,8.911,18.738
-0.282,-1.317,0.405,-49.500,33.508,15.381
-0.201,-1.356,0.498,-51.086,51.208,5.615
-0.150,-1.344,0.566,-48.340,61.523,0.488
-0.123,-1.310,0.654,-43.762,64.514,-1.465
-0.120,-1.294,0.753,-35.583,57.495,-4.150
-0.084,-1.263,0.839,-26.062,46.448,-7.935
0.003,-1.184,0.905,-18.372,36.316,-12.878
0.080,-1.085,0.972,-11.902,26.611,-16.296
0.099,-0.947,1.040,-7.629,19.226,-16.602
0.085,-0.792,1.102,-6.165,18.616,-16.235
0.056,-0.672,1.160,-6.714,23.254,-19.104
0.042,-0.534,1.213,-8.240,30.945,-28.198
0.052,-0.389,1.218,-9.338,37.231,-42.969
0.098,-0.264,1.200,-5.188,37.109,-59.326
0.142,-0.152,1.206,5.127,30.518,-73.303
0.151,-0.067,1.213,18.738,21.423,-83.923
0.117,-0.000,1.240,28.809,13.733,-93.445
0.083,0.075,1.269,33.264,9.888,-103.027
0.088,0.176,1.266,32.104,9.216,-113.159
0.101,0.281,1.259,28.198,10.376,-120.422
0.105,0.380,1.254,24.353,11.108,-125.427
0.113,0.505,1.240,21.362,11.780,-129.944
0.126,0.661,1.197,22.888,10.986,-134.338
0.129,0.810,1.157,31.372,5.432,-136.230
0.117,0.925,1.123,42.664,-3.052,-135.132
0.090,1.029,1.088,52.795,-11.902,-131.165
0.033,1.085,1.068,59.021,-19.653,-125.366
0.009,1.111,1.063,60.242,-23.071,-118.042
0.014,1.131,1.031,55.542,-21.118,-108.948
0.025,1.141,0.994,47.302,-18.188,-96.863
0.028,1.121,0.955,37.415,-17.639,-82.031
0.021,1.069,0.914,26.611,-18.555,-65.613
0.001,1.001,0.870,14.587,-18.799,-48.950
-0.030,0.894,0.824,2.502,-17.944,-32.898
-0.073,0.740,0.795,-8.118,-13.916,-17.517
-0.124,0.573,0.757,-17.395,-7.507,-4.089
-0.172,0.422,0.736,-23.193,-2.625,5.249
-0.167,0.243,0.728,-25.146,-0.244,12.939
-0.182,0.104,0.739,-23.071,1.099,20.325
-0.214,-0.059,0.770,-18.127,2.686,25.085
-0.251,-0.192,0.807,-15.747,4.944,25.574
-0.283,-0.275,0.838,-15.869,8.301,22.888
-0.268,-0.341,0.868,-16.357,11.353,18.127
-0.241,-0.424,0.884,-15.137,14.404,14.282
-0.206,-0.492,0.934,-13.062,17.395,13.062
-0.192,-0.562,0.977,-6.958,9.460,9.827
-0.198,-0.617,1.017,-2.258,4.395,7.751
-0.203,-0.647,1.027,-2.075,10.132,7.629
-0.186,-0.642,1.009,-4.456,17.700,5.859
-0.180,-0.613,1.004,-4.272,18.127,1.770
-0.182,-0.600,1.019,-1.526,9.705,-4.028
-0.193,-0.580,1.028,-0.427,-0.183,-10.925
-0.174,-0.533,1.013,-0.732,-2.747,-16.357
-0.157,-0.479,0.986,1.038,-2.441,-19.287
-0.156,-0.431,0.977,4.761,-3.540,-20.874
-0.163,-0.392,0.973,8.911,-6.409,-21.057
-0.173,-0.348,0.966,12.634,-8.972,-20.508
-0.189,-0.297,0.962,14.343,-9.766,-20.142
-0.198,-0.252,0.958,14.526,-8.667,-19.531
-0.178,-0.215,0.951,13.428,-5.920,-18.311
-0.160,-0.180,0.935,11.047,-2.747,-16.663
-0.152,-0.151,0.920,9.216,0.061,-14.160
-0.151,-0.130,0.911,9.155,0.854,-12.085
-0.156,-0.113,0.908,10.071,-0.427,-10.681
-0.163,-0.099,0.918,10.864,-2.380,-10.132
-0.164,-0.084,0.927,11.292,-4.333,-9.705
-0.165,-0.074,0.936,9.827,-5.493,-9.460
-0.168,-0.073,0.945,7.507,-6.287,-8.972
-0.167,-0.073,0.949,4.395,-5.981,-8.118
-0.168,-0.068,0.941,0.366,-4.822,-6.958
-0.165,-0.058,0.920,-2.930,-3.052,-5.371
-0.169,-0.045,0.894,-3.723,-2.258,-3.662
-0.169,-0.045,0.878,-1.953,-1.831,-2.441
-0.165,-0.052,0.868,0.183,-1.343,-1.221
-0.166,-0.061,0.870,2.380,-1.160,-0.122
-0.158,-0.085,0.874,4.211,-0.488,1.099
-0.164,-0.111,0.884,5.676,0.061,2.930
-0.179,-0.142,0.898,6.348,0.061,5.554
-0.204,-0.174,0.918,4.822,0.732,7.446
-0.221,-0.200,0.929,1.526,2.136,8.484
-0.227,-0.214,0.928,-2.563,4.211,7.935
-0.226,-0.220,0.920,-6.226,6.409,6.409
-0.219,-0.223,0.911,-7.202,7.446,4.578
-0.213,-0.226,0.908,-5.615,7.446,3.418
-0.209,-0.235,0.909,-2.930,6.714,2.319
-0.203,-0.245,0.921,0.000,5.737,1.770
-0.195,-0.254,0.934,2.502,5.005,1.160
-0.184,-0.262,0.940,4.395,3.723,0.854
-0.187,-0.262,0.947,5.859,1.404,0.977
-0.194,-0.261,0.948,6.958,-0.244,1.587
-0.203,-0.261,0.956,7.751,-1.099,1.648
-0.201,-0.262,0.962,7.507,-1.343,1.160
-0.198,-0.260,0.969,6.165,-0.732,0.366
-0.187,-0.254,0.969,3.418,0.488,-0.427
-0.181,-0.246,0.962,1.099,1.038,-0.671
-0.178,-0.240,0.952,-0.061,0.977,-0.427
-0.180,-0.237,0.940,-0.122,0.427,-0.061
-0.185,-0.237,0.930,0.732,-0.732,0.305
-0.198,-0.236,0.927,2.075,-2.075,0.244
-0.203,-0.234,0.929,2.991,-2.625,-0.427
-0.199,-0.228,0.935,3.235,-2.686,-1.465
-0.185,-0.220,0.934,3.174,-2.380,-2.319
-0.176,-0.213,0.934,2.563,-2.075,-2.808
-0.171,-0.207,0.930,1.709,-2.014,-2.686
-0.171,-0.202,0.926,0.916,-1.831,-2.441
-0.170,-0.199,0.922,0.488,-1.465,-2.075
-0.171,-0.200,0.920,0.916,-1.587,-1.831
-0.762,-0.718,-0.709,-164.062,83.557,47.363
-1.136,-1.085,0.120,-70.129,16.479,-33.875
-0.775,-1.111,0.269,120.667,-66.528,-89.905
-0.529,-1.416,0.951,232.605,-108.459,-122.498
-0.325,-1.215,1.105,200.073,-97.168,-117.249
-0.117,-0.952,1.115,93.384,-67.566,-101.563
0.025,-0.761,0.894,-4.333,-29.480,-68.604
0.069,-0.612,0.866,-74.646,6.653,-30.884
0.093,-0.391,0.637,-121.033,40.405,6.775
0.116,-0.300,0.474,-129.822,62.439,44.678
0.051,-0.420,0.475,-112.305,67.200,76.843
-0.134,-0.534,0.544,-95.764,61.829,90.027
-0.311,-0.524,0.539,-80.811,52.063,82.703
-0.365,-0.571,0.668,-58.594,39.673,57.251
-0.316,-0.549,0.593,-38.940,34.302,30.884
-0.328,-0.558,0.686,-9.583,18.738,7.568
-0.315,-0.623,0.805,20.203,-0.610,-12.512
-0.263,-0.692,0.927,31.128,-10.437,-24.475
-0.238,-0.730,1.009,20.630,-6.104,-26.917
-0.167,-0.761,1.031,-2.258,6.958,-24.597
-0.086,-0.735,0.994,-26.489,21.729,-18.066
-0.069,-0.685,0.969,-41.565,32.654,-10.010
-0.055,-0.637,0.950,-46.204,38.635,-3.845
-0.035,-0.564,0.921,-42.969,38.269,0.061
-0.036,-0.511,0.909,-32.227,30.151,1.587
-0.042,-0.512,0.924,-16.479,15.503,-2.563
-0.062,-0.514,0.945,-2.197,1.099,-7.935
-0.087,-0.524,0.976,6.104,-5.554,-13.062
-0.114,-0.511,1.004,6.653,-3.357,-19.653
-0.130,-0.482,1.029,1.892,3.845,-26.367
-0.140,-0.432,1.052,-5.188,13.245,-32.654
-0.112,-0.384,1.055,-15.259,21.790,-39.551
-0.056,-0.330,1.043,-26.672,29.480,-44.739
-0.014,-0.240,1.009,-35.400,34.668,-46.692
0.030,-0.161,0.976,-37.598,34.485,-46.509
0.074,-0.085,0.927,-33.142,27.832,-44.800
0.075,-0.035,0.920,-20.996,16.174,-41.931
0.066,-0.022,0.933,-6.775,5.676,-38.696
0.036,-0.021,0.942,5.127,-1.038,-33.752
-0.005,-0.016,0.985,12.878,-2.563,-29.785
-0.065,-0.028,1.016,15.442,-1.343,-29.846
-0.079,-0.016,1.024,13.245,1.953,-33.630
-0.119,-0.000,1.045,10.681,5.188,-38.940
-0.108,-0.019,1.053,7.751,6.653,-46.875
-0.051,-0.041,1.054,3.723,7.507,-53.833
-0.009,-0.028,1.052,0.366,8.240,-57.739
0.045,-0.005,1.050,-0.977,6.836,-57.800
0.085,0.008,1.051,-2.075,3.235,-53.406
0.063,0.054,1.048,-2.197,-0.854,-46.082
0.022,0.103,1.039,0.061,-3.845,-39.856
0.005,0.146,1.023,2.502,-3.906,-36.072
-0.025,0.214,0.991,4.822,-3.601,-34.851
-0.065,0.276,0.962,8.362,-3.479,-35.583
-0.098,0.338,0.932,13.489,-3.235,-38.879
-0.113,0.366,0.912,22.217,-4.028,-44.312
-0.082,0.360,0.900,31.616,-5.127,-50.781
-0.067,0.363,0.903,40.222,-6.226,-54.565
-0.070,0.367,0.910,46.753,-8.545,-54.688
-0.073,0.355,0.931,50.171,-11.597,-52.307
-0.072,0.317,0.953,49.255,-13.306,-48.340
-0.052,0.259,0.972,44.861,-11.536,-42.297
-0.049,0.226,0.955,37.659,-7.690,-34.607
-0.086,0.185,0.955,30.396,-5.432,-27.283
-0.124,0.143,0.922,23.254,-4.578,-21.057
-0.187,0.113,0.919,17.090,-3.418,-18.127
-0.233,0.091,0.906,12.634,-1.770,-20.569
-0.245,0.071,0.897,11.292,0.610,-24.963
-0.235,0.067,0.897,12.817,2.319,-29.724
-0.212,0.043,0.904,16.907,1.892,-33.447
-0.192,0.024,0.922,20.264,1.404,-34.241
-0.174,0.021,0.937,22.034,1.892,-32.837
-0.164,0.027,0.961,22.583,2.869,-30.029
-0.161,0.026,0.978,23.071,1.709,-27.100
-0.151,0.008,0.997,22.278,-0.305,-24.536
-0.153,-0.004,1.004,20.386,-1.465,-20.935
-0.162,-0.003,1.006,17.517,-2.075,-17.456
-0.165,-0.003,1.007,14.160,-3.235,-14.832
-0.171,-0.007,1.008,10.986,-4.883,-12.939
-0.167,-0.018,0.999,7.874,-5.371,-11.597
-0.167,-0.038,0.988,4.700,-4.272,-10.254
-0.173,-0.058,0.975,2.075,-2.930,-9.033
-0.184,-0.071,0.964,0.244,-2.441,-8.118
-0.185,-0.094,0.947,-1.221,-2.319,-8.179
-0.170,-0.115,0.933,-2.441,-1.892,-7.812
-0.168,-0.129,0.921,-2.808,-1.465,-5.798
-0.162,-0.132,0.905,-2.014,-1.221,-4.211
-0.160,-0.144,0.895,0.000,-1.770,-2.930
-0.170,-0.157,0.895,2.686,-3.357,-1.770
-0.171,-0.168,0.897,5.676,-4.333,-0.793
-0.178,-0.182,0.901,8.728,-4.517,-0.183
-0.190,-0.198,0.912,11.841,-4.578,0.061
-0.196,-0.209,0.933,13.733,-4.333,-1.099
-0.198,-0.226,0.958,14.465,-3.723,-2.747
-0.182,-0.226,0.977,13.123,-2.991,-4.089
-0.186,-0.244,0.977,9.583,-2.930,-4.395
-0.173,-0.220,0.968,5.066,-2.197,-5.310
-0.168,-0.213,0.956,2.441,-0.916,-5.371
-0.156,-0.212,0.947,0.977,-0.122,-4.395
-0.156,-0.209,0.937,-0.244,0.305,-2.991
-0.157,-0.206,0.927,-0.488,0.305,-1.709
-0.160,-0.207,0.918,-0.305,0.488,-0.183
-0.169,-0.205,0.908,0.671,0.244,0.732
-0.179,-0.207,0.900,2.869,0.000,1.404
-0.185,-0.211,0.898,5.127,0.183,0.977
-0.191,-0.216,0.896,6.653,0.549,-0.122
-0.197,-0.221,0.905,7.751,1.221,-1.465
-0.192,-0.222,0.911,7.751,2.136,-2.991
-0.179,-0.220,0.917,7.141,2.869,-4.272
-0.164,-0.213,0.913,6.653,3.113,-4.883
-0.165,-0.214,0.913,6.042,2.686,-4.578
-0.174,-0.214,0.918,5.920,1.953,-4.211
-0.173,-0.216,0.914,5.432,1.648,-4.089
-0.168,-0.208,0.909,4.822,1.465,-4.089
-0.172,-0.205,0.911,4.700,0.610,-3.967
-0.171,-0.212,0.925,5.432,-0.305,-3.296
-0.177,-0.216,0.930,4.761,0.366,-2.686
-0.189,-0.213,0.930,3.784,1.343,-2.686
-0.195,-0.212,0.931,3.174,1.587,-3.235
-0.195,-0.213,0.934,2.869,1.465,-4.150
0.228,1.388,1.135,42.664,-33.142,-17.517
0.262,1.445,1.178,60.547,-50.964,1.160
0.246,1.416,1.284,73.425,-64.697,25.085
0.235,1.310,1.436,75.500,-71.960,49.316
0.218,1.228,1.559,57.190,-68.970,71.960
0.222,1.148,1.625,18.188,-56.824,89.966
0.300,1.093,1.571,-30.579,-41.443,102.356
0.382,1.058,1.475,-75.317,-28.381,113.281
0.492,1.008,1.337,-107.239,-20.325,125.000
0.607,0.671,1.042,-121.033,-8.972,161.987
0.510,0.317,1.023,-104.370,-2.136,179.443
0.529,-0.146,1.010,-45.715,7.751,188.599
0.565,-1.154,1.114,-2.441,-3.662,185.364
0.457,-1.661,1.165,14.709,-23.560,184.631
0.332,-2.041,1.142,10.132,-38.757,182.495
0.178,-2.235,1.057,-11.108,-46.021,173.889
0.024,-2.281,0.886,-38.391,-46.265,159.363
-0.072,-2.252,0.701,-56.641,-41.809,141.296
-0.119,-2.145,0.578,-63.782,-34.973,122.498
-0.130,-2.022,0.504,-59.753,-26.245,104.309
-1.186,-3.856,3.637,-104.004,-6.958,82.642
-3.841,-3.557,-1.588,-366.516,99.487,-12.878
-0.282,-1.906,-0.908,-54.932,5.676,-163.086
0.249,-1.711,0.513,223.633,-141.418,-212.769
0.096,-1.670,0.463,235.474,-125.549,-132.080
0.357,-1.426,0.510,160.889,-119.324,-54.321
0.143,-1.292,0.737,71.594,-95.215,11.841
-0.073,-0.994,0.245,-67.627,-2.930,50.842
-0.027,-0.719,0.053,-129.578,58.594,66.467
0.077,-0.662,0.012,-119.995,73.364,75.806
-0.026,-0.703,0.119,-91.309,69.580,88.318
-0.158,-0.723,0.243,-62.439,60.425,92.957
-0.234,-0.755,0.433,-30.579,46.997,83.313
-0.281,-0.855,0.645,3.540,34.302,62.744
-0.303,-0.906,0.826,25.330,29.846,37.292
-0.311,-0.920,0.945,31.433,34.119,11.902
-0.289,-0.893,1.034,26.367,44.250,-10.254
-0.201,-0.838,1.102,15.015,55.359,-27.832
-0.123,-0.785,1.169,1.343,63.110,-40.161
-0.055,-0.728,1.213,-13.184,66.956,-48.157
0.045,-0.646,1.220,-26.306,68.054,-52.429
0.132,-0.559,1.216,-33.936,62.195,-52.673
0.186,-0.502,1.195,-35.156,55.786,-47.607
0.245,-0.448,1.175,-31.494,48.218,-40.344
0.218,-0.423,1.190,-25.085,37.842,-31.067
0.178,-0.418,1.214,-17.822,31.555,-20.691
0.112,-0.412,1.232,-12.024,27.710,-16.235
0.031,-0.418,1.282,-7.019,23.315,-19.592
-0.003,-0.414,1.314,-6.165,19.165,-31.128
-0.007,-0.361,1.317,-9.399,16.052,-46.631
0.022,-0.261,1.301,-13.489,13.062,-63.354
-0.011,-0.185,1.294,-18.127,10.193,-77.637
0.034,-0.060,1.238,-23.743,13.489,-91.553
0.076,0.058,1.197,-24.170,16.724,-103.210
0.124,0.209,1.142,-20.752,17.883,-112.793
0.186,0.328,1.096,-10.254,13.489,-118.896
0.193,0.406,1.087,6.348,3.662,-120.239
0.186,0.471,1.089,24.414,-4.456,-118.652
0.175,0.523,1.109,39.551,-10.315,-116.089
0.140,0.572,1.134,49.377,-15.076,-111.938
0.099,0.623,1.137,51.697,-18.005,-107.605
0.068,0.668,1.118,49.133,-19.348,-103.516
0.045,0.714,1.087,45.105,-19.897,-99.670
0.028,0.751,1.045,41.016,-20.569,-95.520
0.005,0.750,1.005,37.537,-21.484,-90.088
-0.031,0.751,0.959,34.973,-21.790,-82.458
-0.078,0.739,0.913,32.715,-22.034,-75.134
-0.103,0.708,0.875,31.189,-22.705,-68.848
-0.119,0.677,0.834,29.358,-21.362,-61.768
-0.129,0.635,0.798,27.527,-16.724,-53.955
-0.135,0.594,0.771,25.391,-11.536,-45.898
-0.143,0.550,0.758,24.597,-9.216,-36.865
-0.179,0.490,0.761,22.583,-8.423,-27.893
-0.219,0.420,0.764,20.447,-8.850,-20.935
-0.226,0.351,0.756,15.991,-5.920,-14.587
-0.232,0.278,0.752,11.536,-0.488,-7.996
-0.234,0.209,0.742,8.606,4.028,-2.136
-0.270,0.137,0.748,8.606,5.005,4.150
-0.312,0.053,0.763,10.315,3.418,6.958
-0.356,-0.021,0.784,12.512,0.793,5.615
-0.365,-0.103,0.808,14.893,-0.366,1.221
-0.349,-0.162,0.834,16.785,-1.099,-4.272
-0.334,-0.215,0.882,17.700,-2.014,-9.583
-0.308,-0.271,0.932,17.700,-3.174,-13.306
-0.270,-0.302,0.967,14.587,-3.967,-15.564
-0.238,-0.335,0.999,9.094,-4.822,-15.259
-0.203,-0.341,1.018,2.808,-5.554,-13.062
