aX,aY,aZ,gX,gY,gZ
0.661,0.132,0.910,-18.311,6.775,-4.395
0.680,0.109,0.905,-14.282,7.996,-2.563
0.691,0.080,0.895,-10.315,11.597,-4.089
0.703,0.055,0.848,-6.104,15.869,-7.080
0.700,0.055,0.804,-2.686,18.921,-9.277
0.697,0.071,0.764,-0.244,19.958,-10.132
0.677,0.080,0.763,0.305,19.531,-9.094
0.686,0.067,0.773,-1.465,19.714,-6.531
0.712,0.043,0.786,-4.578,21.362,-3.662
0.745,0.036,0.770,-7.629,22.644,-2.197
0.758,0.026,0.751,-8.301,22.339,-0.977
0.771,0.012,0.713,-6.226,20.447,-0.244
0.764,-0.001,0.673,-2.869,18.250,-0.916
0.757,-0.010,0.638,1.526,17.090,-1.770
0.765,-0.021,0.611,6.409,18.066,-2.502
0.771,-0.026,0.593,9.705,19.470,-2.319
0.805,-0.016,0.576,9.216,20.264,-0.977
0.827,0.004,0.575,5.920,20.752,0.488
0.844,0.019,0.583,1.709,22.583,0.610
0.857,0.027,0.557,-1.648,25.574,-0.549
0.853,0.026,0.518,-1.587,26.672,-2.014
0.849,0.015,0.492,1.587,24.719,-2.808
0.839,0.001,0.470,3.845,21.973,-3.052
0.843,0.000,0.437,3.357,19.348,-3.113
0.849,-0.009,0.422,0.977,16.296,-3.235
0.857,-0.010,0.433,-1.526,13.306,-3.174
0.842,0.000,0.468,-3.540,11.780,-2.625
0.836,0.010,0.490,-5.371,12.146,-1.892
0.834,0.015,0.500,-7.385,12.939,-0.488
0.833,0.026,0.503,-9.033,11.658,0.977
0.830,0.030,0.517,-9.033,10.071,1.587
0.831,0.026,0.532,-6.531,7.812,1.038
0.827,0.028,0.527,-2.014,4.944,-0.305
0.815,0.023,0.523,2.869,1.953,-1.648
0.801,0.030,0.538,6.104,1.221,-2.258
0.795,0.034,0.543,4.883,2.258,-2.380
0.795,0.031,0.552,0.549,3.784,-2.258
0.792,0.026,0.568,-2.808,5.249,-1.587
0.795,0.022,0.575,-5.005,6.775,-0.549
0.799,0.016,0.573,-5.920,7.629,0.549
0.798,0.015,0.566,-5.798,7.751,1.709
0.800,0.027,0.554,-5.066,7.568,2.441
0.820,0.047,0.553,-3.540,6.531,2.197
0.830,0.057,0.563,-0.122,5.371,0.427
0.836,0.052,0.563,3.845,5.432,-1.709
0.844,0.051,0.557,4.700,6.653,-2.563
0.844,0.052,0.551,2.686,9.644,-3.235
0.841,0.045,0.550,-1.648,13.794,-3.784
0.833,0.033,0.542,-6.897,18.066,-3.662
0.832,0.029,0.525,-11.414,21.851,-3.601
0.835,0.031,0.502,-13.062,22.766,-3.296
0.836,0.026,0.478,-10.864,20.203,-3.296
0.836,0.005,0.466,-7.141,15.259,-3.235
0.847,-0.011,0.478,-4.272,8.911,-2.625
0.865,-0.001,0.497,-2.441,3.357,-1.648
0.863,0.015,0.529,-2.197,0.977,-0.854
0.875,0.030,0.547,-4.517,2.075,-0.549
0.865,0.040,0.560,-7.812,3.784,-0.916
0.858,0.046,0.560,-10.803,5.554,-1.526
0.853,0.049,0.560,-12.329,7.263,-1.770
0.847,0.051,0.554,-12.146,7.996,-1.648
0.844,0.052,0.550,-9.460,7.629,-1.892
0.850,0.055,0.543,-5.066,5.615,-2.075
0.849,0.062,0.526,0.061,2.075,-2.136
0.841,0.069,0.517,4.272,-1.709,-2.075
0.837,0.071,0.516,5.310,-4.761,-1.953
0.834,0.065,0.529,3.662,-6.348,-1.892
0.833,0.046,0.555,0.732,-5.493,-1.648
0.839,0.036,0.561,-2.991,-1.953,-1.648
0.847,0.035,0.547,-6.836,3.296,-1.831
0.833,0.027,0.534,-10.986,9.338,-2.197
0.825,0.016,0.510,-14.282,13.977,-2.441
0.823,0.011,0.489,-13.916,14.832,-2.075
0.832,0.015,0.482,-8.545,11.230,-1.526
0.829,0.020,0.479,-0.488,5.005,-0.977
1.394,-0.531,-0.717,-47.302,34.790,-78.796
1.336,-0.565,-0.798,-52.185,40.161,-93.994
1.281,-0.591,-0.901,-53.406,45.166,-104.126
1.201,-0.647,-0.968,-56.274,45.837,-110.046
1.093,-0.674,-1.015,-62.866,43.030,-112.854
1.016,-0.674,-1.046,-72.510,40.405,-110.840
0.956,-0.666,-1.096,-82.825,38.330,-105.896
0.924,-0.647,-1.105,-91.187,34.424,-99.182
0.897,-0.596,-1.094,-96.069,30.334,-92.712
0.829,-0.546,-1.097,-100.708,29.297,-85.693
0.831,-0.509,-1.115,-108.093,26.245,-74.463
0.779,-0.426,-1.185,-115.662,14.160,-61.035
0.737,-0.292,-1.188,-123.718,-3.784,-45.166
0.708,-0.155,-1.141,-133.606,-25.696,-25.696
0.678,-0.007,-1.045,-148.254,-49.255,-7.141
0.674,0.156,-0.930,-166.077,-70.435,7.202
0.682,0.288,-0.819,-184.204,-87.830,18.982
0.668,0.391,-0.720,-201.416,-98.267,27.771
0.648,0.452,-0.644,-218.262,-99.792,31.433
0.623,0.481,-0.551,-234.802,-96.436,31.860
0.566,0.516,-0.438,-245.605,-91.858,31.921
0.521,0.543,-0.352,-248.718,-89.355,34.119
0.499,0.583,-0.288,-243.164,-93.567,39.856
0.480,0.637,-0.227,-229.309,-105.469,47.302
0.483,0.695,-0.175,-213.196,-122.131,54.016
0.536,0.752,-0.115,-202.332,-140.320,59.570
0.521,0.794,0.013,-197.083,-155.273,61.462
0.494,0.819,0.144,-192.322,-160.889,58.350
0.435,0.839,0.227,-185.425,-161.316,55.725
0.364,0.886,0.364,-176.331,-164.307,56.824
0.327,0.935,0.511,-163.757,-174.133,60.974
0.362,0.980,0.652,-149.231,-189.636,67.078
0.439,1.026,0.815,-133.301,-207.214,72.693
0.543,1.007,0.980,-118.164,-219.055,72.510
0.598,0.947,1.085,-104.065,-219.849,62.561
0.583,0.897,1.189,-88.806,-209.778,48.035
0.583,0.803,1.236,-75.745,-188.293,35.400
0.567,0.732,1.276,-70.251,-161.926,23.987
0.474,0.668,1.286,-74.097,-136.902,11.780
0.499,0.564,1.302,-82.214,-102.783,4.883
0.498,0.463,1.307,-93.201,-70.984,2.747
0.517,0.398,1.270,-100.769,-43.213,1.099
0.622,0.383,1.235,-98.816,-22.461,1.160
0.581,0.365,1.145,-89.478,-14.893,2.625
0.633,0.349,1.098,-73.547,-17.395,3.235
0.680,0.332,1.103,-55.176,-21.423,5.005
0.686,0.316,1.124,-41.138,-23.193,5.066
0.703,0.289,1.140,-33.447,-20.386,4.578
0.747,0.262,1.162,-29.053,-13.428,3.357
0.767,0.243,1.171,-21.851,-5.127,0.122
0.736,0.233,1.164,-12.756,1.160,-3.235
0.742,0.216,1.128,-2.869,6.165,-4.883
0.745,0.217,1.075,7.019,10.986,-5.310
0.778,0.192,1.006,15.015,14.893,-5.188
0.801,0.160,0.946,20.081,20.325,-6.775
0.813,0.126,0.871,23.071,28.442,-9.033
0.813,0.105,0.764,23.743,37.292,-12.268
0.804,0.101,0.644,22.095,44.189,-15.259
0.802,0.091,0.558,19.897,47.180,-16.602
0.799,0.043,0.474,19.653,45.288,-16.907
0.790,0.023,0.420,19.653,40.283,-17.212
0.781,0.006,0.393,17.212,36.255,-15.320
0.772,-0.008,0.399,10.498,33.813,-11.597
0.780,-0.008,0.403,1.160,32.776,-8.545
0.781,-0.014,0.407,-6.165,31.616,-5.310
0.795,-0.032,0.406,-9.460,28.809,-1.953
0.798,-0.035,0.404,-8.911,23.560,0.916
0.819,-0.031,0.410,-5.310,16.846,3.845
0.846,-0.011,0.439,-1.465,9.644,7.202
0.880,0.008,0.485,2.625,5.737,7.874
0.880,0.031,0.498,6.104,6.348,3.845
0.868,0.044,0.476,6.226,8.789,-0.671
0.858,0.038,0.456,2.380,11.414,-2.563
0.844,0.021,0.447,-2.625,13.672,-3.357
0.826,-0.004,0.451,-6.897,14.771,-3.662
0.808,-0.029,0.458,-10.376,14.954,-2.563
0.805,-0.031,0.462,-12.085,14.038,-0.183
0.823,-0.017,0.458,-10.620,11.597,3.113
0.824,0.003,0.448,-5.493,7.324,4.272
0.832,0.015,0.448,-0.488,1.587,5.249
0.852,0.017,0.455,1.282,-3.845,5.920
0.862,0.027,0.482,-0.732,-7.324,5.798
0.884,0.021,0.539,-3.723,-7.263,4.883
0.895,0.029,0.578,-4.211,-2.869,2.502
0.882,0.042,0.562,-2.197,4.395,-0.916
0.862,0.052,0.523,-1.648,10.376,-2.747
0.834,0.052,0.494,-3.296,13.306,-3.845
0.811,0.045,0.484,-4.517,13.306,-3.906
0.797,0.033,0.486,-3.235,10.315,-2.625
0.802,0.025,0.498,-0.427,5.005,-0.122
0.814,0.037,0.508,2.258,-0.671,3.235
0.829,0.053,0.521,3.662,-5.066,5.859
0.841,0.061,0.533,2.991,-8.240,7.385
0.848,0.063,0.539,0.854,-9.644,7.812
0.847,0.073,0.541,-1.282,-9.399,7.507
0.851,0.081,0.537,-3.052,-7.812,6.775
0.859,0.076,0.542,-3.418,-6.042,5.432
0.867,0.061,0.556,-1.770,-4.150,3.052
0.874,0.045,0.556,2.197,-1.038,0.671
0.862,0.034,0.529,6.592,2.930,-1.404
0.861,0.029,0.496,8.057,4.700,-2.441
0.861,0.020,0.481,6.836,4.333,-2.197
0.848,0.018,0.491,3.784,3.296,-1.587
0.842,0.021,0.497,0.183,2.991,-0.854
0.848,0.026,0.498,-2.686,2.991,0.610
0.858,0.032,0.499,-4.395,2.380,1.892
0.861,0.037,0.509,-5.066,1.526,1.953
0.853,0.042,0.510,-5.066,1.404,0.854
0.849,0.056,0.497,-4.578,1.282,0.000
0.844,0.071,0.490,-3.723,0.671,0.122
0.884,0.046,0.514,-2.197,0.366,1.465
0.884,0.058,0.521,0.488,1.465,0.061
0.881,0.066,0.503,2.380,3.174,-1.465
0.871,0.069,0.491,1.953,4.089,-1.892
0.849,0.070,0.488,-0.244,3.845,-2.319
0.834,0.066,0.489,-2.686,3.357,-2.380
0.819,0.057,0.499,-4.456,2.869,-1.709
0.807,0.042,0.508,-5.554,1.709,-0.427
0.809,0.029,0.517,-7.141,0.854,1.160
0.974,-0.693,-0.829,-47.180,9.949,-63.782
0.946,-0.656,-0.841,-66.406,7.324,-56.580
0.957,-0.593,-0.807,-80.994,-0.488,-44.495
0.993,-0.497,-0.736,-88.074,-14.160,-29.480
1.028,-0.393,-0.651,-90.271,-31.189,-16.296
1.070,-0.290,-0.573,-92.529,-48.584,-6.470
1.070,-0.233,-0.489,-98.816,-62.683,-2.136
1.016,-0.186,-0.417,-108.459,-69.153,-2.380
0.983,-0.132,-0.382,-119.507,-71.533,-2.686
0.966,-0.094,-0.361,-129.822,-72.632,0.000
0.978,-0.024,-0.362,-141.724,-73.547,5.066
0.978,0.075,-0.388,-155.945,-73.792,8.423
0.952,0.155,-0.392,-171.326,-70.129,9.338
0.934,0.191,-0.400,-188.416,-60.791,7.629
0.895,0.211,-0.421,-205.750,-50.720,3.357
0.861,0.215,-0.439,-219.543,-43.762,0.366
0.811,0.215,-0.437,-226.746,-40.039,0.244
0.734,0.240,-0.437,-225.281,-40.161,1.648
0.727,0.276,-0.470,-218.140,-48.584,7.629
0.691,0.310,-0.480,-209.839,-64.331,18.372
0.614,0.375,-0.442,-202.820,-81.848,28.748
0.559,0.424,-0.417,-200.073,-97.107,37.292
0.478,0.467,-0.330,-201.599,-109.802,46.326
0.435,0.480,-0.213,-202.026,-117.493,55.786
0.383,0.505,-0.129,-195.496,-115.845,62.073
0.342,0.576,-0.099,-183.899,-110.657,66.406
0.329,0.767,-0.130,-171.814,-110.474,68.604
0.307,0.936,-0.117,-163.513,-118.042,66.223
0.325,1.025,-0.001,-155.334,-136.536,63.660
0.414,1.053,0.155,-139.404,-166.870,65.979
0.516,1.080,0.363,-118.408,-200.562,68.359
0.561,1.157,0.621,-98.572,-224.976,66.589
0.597,1.297,0.919,-89.844,-232.483,58.533
0.574,1.264,1.142,-95.154,-220.947,47.913
0.696,1.174,1.286,-110.718,-192.932,35.095
0.620,0.973,1.272,-125.916,-156.189,18.127
0.531,0.844,1.209,-132.996,-113.220,7.019
0.512,0.684,1.153,-137.146,-70.740,0.793
0.482,0.559,1.069,-139.771,-33.386,-1.953
0.495,0.527,0.985,-138.000,-8.057,-4.150
0.518,0.552,1.012,-125.977,-0.977,-4.028
0.282,0.540,1.523,-95.215,-2.197,-2.197
0.360,0.745,2.464,-12.756,23.682,2.991
0.560,0.648,2.649,112.793,73.975,-2.014
0.675,0.406,2.247,161.621,73.975,-14.954
0.698,0.273,1.780,132.996,27.100,-22.217
0.841,0.283,1.493,69.580,-2.625,-15.625
0.855,0.343,1.327,14.587,-19.043,-5.798
0.812,0.317,1.013,-17.517,-22.400,-0.305
0.794,0.269,0.785,-38.818,-10.193,-2.930
0.813,0.193,0.572,-44.128,10.559,-7.446
0.818,0.207,0.410,-36.560,31.372,-13.062
0.763,0.222,0.264,-19.409,43.579,-18.372
0.755,0.224,0.140,-1.648,42.053,-17.456
0.760,0.224,0.092,10.620,29.358,-10.315
0.790,0.213,0.109,13.855,13.550,-3.540
0.781,0.205,0.196,7.019,-3.174,1.099
0.790,0.181,0.287,-5.554,-15.808,5.188
0.785,0.136,0.385,-19.348,-21.973,5.859
0.753,0.092,0.530,-28.870,-23.804,5.188
0.736,0.076,0.676,-29.175,-19.592,6.348
0.722,0.088,0.747,-21.179,-10.376,6.897
0.713,0.100,0.741,-10.376,-3.174,6.409
0.701,0.087,0.692,-3.296,-1.282,5.432
0.691,0.072,0.657,-1.465,-1.221,4.822
0.705,0.069,0.649,-3.296,-0.122,4.883
0.717,0.075,0.625,-6.226,2.136,5.859
0.735,0.093,0.583,-9.094,5.676,7.019
0.739,0.113,0.552,-13.000,10.559,6.531
0.744,0.139,0.528,-18.005,14.893,5.188
0.744,0.152,0.527,-21.729,17.273,4.211
0.753,0.164,0.534,-22.400,18.494,3.662
0.776,0.172,0.540,-20.447,17.883,3.540
0.794,0.177,0.560,-17.456,15.076,4.272
0.823,0.189,0.583,-14.282,11.414,4.822
0.847,0.219,0.610,-10.559,8.240,4.395
0.854,0.251,0.619,-6.348,5.859,3.662
0.863,0.261,0.605,-4.272,4.395,2.319
0.860,0.263,0.571,-3.601,3.479,0.793
0.847,0.249,0.558,-4.395,2.380,-0.977
0.822,0.226,0.568,-6.104,1.648,-2.441
0.805,0.203,0.571,-8.362,2.014,-3.662
0.788,0.181,0.567,-9.888,1.892,-4.333
0.782,0.171,0.572,-8.728,0.610,-4.150
0.770,0.160,0.582,-5.737,-0.305,-3.601
0.754,0.161,0.591,-3.967,-0.732,-3.601
0.755,0.161,0.584,-4.944,0.000,-3.967
0.762,0.150,0.577,-7.080,1.099,-3.357
0.779,0.132,0.590,-9.766,2.808,-2.747
0.787,0.112,0.598,-12.878,5.310,-2.441
0.779,0.094,0.591,-16.174,8.728,-2.258
0.782,0.085,0.568,-17.334,11.414,-2.014
0.784,0.085,0.541,-14.465,11.475,-1.465
0.790,0.090,0.514,-8.667,8.423,-0.183
0.806,0.102,0.503,-3.723,3.235,2.502
0.826,0.123,0.507,0.244,-1.770,5.005
0.836,0.150,0.513,2.258,-4.639,5.981
0.844,0.181,0.513,1.587,-5.127,5.981
0.847,0.213,0.507,-1.282,-3.601,4.700
0.845,0.229,0.496,-5.493,-1.587,2.930
0.831,0.225,0.493,-9.827,0.977,0.916
0.809,0.211,0.499,-12.512,2.808,-0.732
0.802,0.195,0.510,-12.695,2.625,-1.465
0.798,0.181,0.527,-10.254,0.488,-1.404
0.802,0.165,0.555,-5.798,-2.380,-1.038
0.811,0.165,0.577,-1.709,-5.127,0.000
0.803,0.175,0.598,1.038,-6.531,1.343
0.799,0.188,0.604,0.183,-5.737,2.014
0.792,0.203,0.594,-2.808,-3.418,2.258
0.785,0.214,0.579,-5.066,-1.221,1.831
0.779,0.219,0.561,-5.310,0.305,1.038
0.775,0.217,0.548,-4.883,0.916,0.183
0.774,0.219,0.538,-3.723,0.732,-0.305
0.778,0.225,0.536,-1.404,-0.366,-0.305
0.781,0.222,0.549,0.977,-1.709,0.122
0.792,0.223,0.561,0.671,-2.563,0.061
0.798,0.220,0.565,-0.854,-2.869,-0.488
0.799,0.219,0.578,-1.709,-2.563,-0.793
0.789,0.209,0.589,-2.747,-1.343,-0.977
0.535,1.075,0.950,-205.505,-38.574,-46.692
0.336,0.950,0.972,-184.998,-21.973,-39.551
0.097,0.920,1.081,-165.771,-11.841,-36.621
0.012,1.443,2.984,-102.600,-30.884,-29.541
-0.042,0.712,4.000,172.485,-64.758,-30.701
0.028,-1.201,3.539,528.320,-92.468,-52.185
-0.372,-0.916,3.182,442.017,-40.833,-72.144
0.461,-0.260,2.084,36.316,44.250,-52.246
0.344,-0.584,1.274,-34.607,-47.302,14.282
0.544,-0.380,0.534,-36.194,-60.120,34.485
0.549,-0.333,0.286,-43.335,-36.438,42.297
0.682,-0.080,0.057,-64.514,2.686,44.922
0.841,0.089,-0.085,-73.547,33.813,40.344
0.911,0.097,-0.132,-59.143,52.124,32.959
0.980,0.057,-0.049,-21.545,53.955,20.752
0.913,0.034,0.260,24.231,33.630,5.066
0.895,-0.031,0.688,62.378,5.920,-9.827
0.841,-0.106,1.032,93.323,-20.874,-22.339
0.765,-0.245,1.235,101.990,-37.048,-26.306
0.696,-0.314,1.189,72.327,-27.100,-18.738
0.710,-0.281,0.892,23.743,-0.305,-7.141
0.664,-0.301,0.656,-3.906,12.634,3.357
0.649,-0.280,0.558,-12.390,12.085,10.742
0.671,-0.228,0.544,-15.137,9.033,13.672
0.691,-0.190,0.560,-11.719,2.869,13.611
0.700,-0.171,0.569,-5.249,-2.930,12.085
0.715,-0.192,0.561,-1.282,-4.700,10.193
0.724,-0.211,0.515,-0.305,-1.770,8.179
0.735,-0.219,0.505,2.014,3.540,5.798
0.722,-0.229,0.535,5.554,7.874,3.967
0.717,-0.220,0.577,5.493,12.390,3.113
0.720,-0.194,0.602,1.770,17.090,3.174
0.719,-0.187,0.630,-1.892,18.738,3.784
0.726,-0.172,0.643,-4.639,16.968,4.822
0.757,-0.165,0.623,-5.737,12.573,5.005
0.760,-0.166,0.608,-5.554,7.202,4.272
0.766,-0.179,0.600,-4.578,2.441,3.113
0.771,-0.191,0.590,-3.479,-0.061,2.319
0.780,-0.182,0.595,-2.991,-0.793,2.136
0.779,-0.188,0.609,-2.747,0.122,2.258
0.757,-0.197,0.615,-2.380,0.854,1.892
0.753,-0.211,0.627,-3.174,2.991,2.502
0.739,-0.217,0.631,-4.944,6.531,3.418
0.735,-0.226,0.637,-6.165,10.010,3.235
0.756,-0.216,0.631,-7.324,12.146,2.441
0.783,-0.185,0.630,-6.348,12.024,1.770
0.785,-0.170,0.648,-3.479,9.033,1.953
0.782,-0.174,0.656,-1.892,6.104,1.831
0.778,-0.173,0.639,-1.770,4.028,1.404
0.772,-0.182,0.631,-1.038,2.380,1.099
0.763,-0.205,0.630,-0.305,1.282,0.671
0.752,-0.213,0.619,-1.282,1.587,-0.488
0.750,-0.213,0.597,-2.014,2.441,-1.282
0.751,-0.209,0.604,-1.892,2.441,-1.038
0.751,-0.207,0.612,-1.221,2.197,-0.366
0.750,-0.209,0.615,-0.793,2.441,-0.061
0.745,-0.228,0.627,-0.793,2.808,0.183
0.755,-0.221,0.611,-2.625,3.784,0.488
0.767,-0.212,0.600,-4.333,5.127,0.671
0.770,-0.202,0.606,-4.333,5.005,1.526
0.767,-0.190,0.609,-3.845,3.845,1.709
0.771,-0.173,0.602,-3.723,2.930,1.587
0.771,-0.157,0.597,-2.930,1.831,1.221
0.773,-0.161,0.593,-1.160,0.305,0.671
0.765,-0.179,0.591,-0.061,-0.793,-0.366
0.758,-0.196,0.590,-0.488,-0.916,-1.282
0.749,-0.206,0.594,-1.465,-0.549,-1.587
0.739,-0.212,0.600,-2.075,0.488,-1.038
0.736,-0.217,0.599,-2.258,1.648,0.000
0.743,-0.200,0.599,-2.747,2.686,1.526
0.752,-0.177,0.603,-3.845,3.967,2.258
0.763,-0.162,0.603,-4.517,4.456,1.831
0.771,-0.156,0.599,-3.906,3.845,1.038
0.761,-0.167,0.616,-2.808,2.197,0.366
0.757,-0.179,0.629,-2.441,0.488,-0.061
0.764,-0.178,0.628,-3.296,0.122,-0.305
0.760,-0.181,0.624,-3.723,-0.061,-0.610
0.753,-0.189,0.617,-3.357,-0.427,-1.221
0.745,-0.196,0.614,-2.686,-0.732,-1.404
0.750,-0.187,0.612,-2.441,0.000,-0.366
0.755,-0.181,0.615,-1.831,1.282,0.732
0.753,-0.177,0.625,-1.343,2.197,1.221
0.750,-0.176,0.629,-1.587,2.869,0.793
0.750,-0.183,0.628,-1.343,3.052,0.183
0.745,-0.193,0.627,-0.916,2.502,-0.244
0.743,-0.201,0.628,-1.587,2.014,-0.305
0.753,-0.195,0.621,-3.113,2.136,0.366
0.761,-0.175,0.611,-4.456,3.052,0.977
0.759,-0.173,0.610,-5.127,4.089,1.282
0.754,-0.176,0.607,-5.737,5.005,1.099
0.753,-0.178,0.600,-6.531,6.287,0.732
0.755,-0.180,0.595,-6.470,6.714,0.916
0.758,-0.178,0.591,-5.676,6.409,0.916
0.764,-0.179,0.594,-4.211,5.371,0.610
0.768,-0.179,0.606,-3.052,3.906,0.366
0.774,-0.178,0.614,-2.747,3.113,0.305
0.776,-0.181,0.613,-3.418,2.258,-0.061
0.775,-0.180,0.596,-4.211,2.075,0.183
0.772,-0.182,0.585,-4.089,2.197,0.732
0.769,-0.181,0.573,-3.784,2.380,1.099
0.760,-0.180,0.587,-3.784,2.747,1.648
0.756,-0.175,0.596,-4.639,3.601,2.319
0.758,-0.166,0.599,-4.700,4.944,2.258
0.765,-0.161,0.607,-3.601,5.005,1.892
0.773,-0.157,0.616,-2.808,4.272,0.977
0.781,-0.161,0.620,-2.502,3.235,0.061
0.781,-0.167,0.620,-2.869,2.258,-0.488
0.778,-0.170,0.615,-3.784,1.953,-0.732
0.778,-0.177,0.601,-4.211,2.014,-0.671
0.768,-0.186,0.593,-4.333,2.014,-0.427
0.766,-0.182,0.599,-4.395,2.075,0.366
0.769,-0.167,0.601,-3.784,1.770,0.610
0.765,-0.160,0.606,-2.502,1.160,0.916
0.760,-0.162,0.608,-1.404,0.671,1.038
0.754,-0.169,0.608,-0.793,0.427,0.793
0.749,-0.167,0.611,-1.282,0.488,0.549
0.752,-0.157,0.618,-2.136,1.282,0.671
0.750,-0.154,0.635,-2.808,1.343,0.671
0.747,-0.157,0.634,-4.333,1.770,0.549
0.552,-1.124,-1.152,-137.939,27.283,-36.987
0.472,-1.368,-1.203,-144.958,5.493,-16.663
0.468,-1.552,-1.219,-149.719,-21.240,12.146
0.513,-1.678,-1.177,-154.358,-48.828,43.701
0.613,-1.727,-1.094,-164.734,-71.167,68.359
0.670,-1.723,-0.983,-181.030,-81.726,78.369
0.621,-1.691,-0.891,-199.097,-77.820,74.280
0.450,-1.604,-0.849,-217.224,-57.861,63.110
0.217,-1.498,-0.851,-237.244,-28.625,56.519
0.038,-1.363,-0.854,-259.705,0.122,61.462
-0.057,-1.231,-0.829,-281.433,19.470,78.552
-0.069,-1.059,-0.735,-299.072,26.306,103.577
-0.031,-0.767,-0.631,-304.260,24.658,130.737
0.048,-0.315,-0.513,-287.170,16.113,159.119
0.266,0.191,-0.433,-244.995,-3.174,187.195
0.541,0.697,-0.399,-180.359,-35.645,206.726
0.805,1.115,-0.410,-109.253,-77.820,208.557
0.987,1.391,-0.398,-54.871,-115.662,193.970
1.097,1.563,-0.344,-37.659,-129.456,169.556
1.192,1.576,-0.250,-55.237,-113.403,143.372
1.218,1.576,-0.095,-92.590,-75.317,115.967
1.200,1.552,0.108,-125.061,-31.067,91.858
1.142,1.462,0.290,-131.165,1.892,73.669
1.135,1.491,0.455,-107.483,15.198,63.354
1.153,1.551,0.545,-51.941,7.996,62.805
1.203,1.499,0.504,23.499,-9.094,60.303
1.286,1.693,0.472,93.445,-32.715,50.415
1.353,1.687,0.342,137.939,-56.824,43.823
1.372,1.449,0.214,140.747,-58.838,36.560
1.410,1.242,0.224,104.980,-31.250,17.822
1.353,0.924,0.184,62.317,0.671,-9.583
1.271,0.673,0.129,36.926,21.362,-34.912
1.141,0.476,0.048,35.583,31.006,-51.514
1.025,0.331,-0.054,48.767,34.912,-57.617
0.891,0.240,-0.160,66.956,32.532,-55.786
0.768,0.179,-0.244,84.167,20.874,-52.551
0.673,0.128,-0.296,96.497,3.784,-48.584
0.656,0.080,-0.319,103.333,-14.526,-42.542
0.689,0.045,-0.318,104.065,-32.654,-35.950
0.773,0.007,-0.303,97.107,-47.424,-31.067
0.832,-0.056,-0.273,79.285,-52.856,-28.076
0.882,-0.102,-0.221,51.575,-45.715,-24.719
0.911,-0.114,-0.157,21.973,-28.809,-20.020
0.916,-0.105,-0.102,-1.953,-10.986,-15.137
0.889,-0.089,-0.065,-15.869,0.427,-10.925
0.872,-0.072,-0.030,-19.165,3.723,-6.714
0.888,-0.037,0.002,-13.916,0.549,-2.502
0.922,-0.000,0.031,-5.493,-5.249,-0.366
0.967,0.009,0.042,1.282,-9.766,0.000
1.013,0.002,0.028,5.371,-10.681,-0.549
1.068,-0.008,0.006,5.676,-10.071,0.244
1.095,0.011,-0.013,2.319,-8.789,2.319
1.086,0.042,-0.030,-2.808,-6.470,4.333
1.081,0.077,-0.036,-8.667,-3.479,5.798
1.065,0.108,-0.027,-13.489,-2.258,6.042
1.022,0.132,-0.004,-15.930,-2.319,4.272
0.981,0.132,0.016,-15.991,-2.747,1.587
0.950,0.119,0.033,-13.550,-4.456,0.183
0.944,0.108,0.047,-9.338,-7.507,0.916
0.970,0.085,0.061,-5.920,-10.742,1.892
1.009,0.048,0.070,-3.784,-12.512,2.319
1.031,0.014,0.071,-2.869,-11.353,1.953
1.034,-0.008,0.063,-2.625,-7.263,1.526
1.026,-0.018,0.039,-2.197,-3.113,1.404
1.005,-0.003,0.013,-1.465,-1.282,2.014
0.980,0.012,-0.009,-0.366,-1.221,2.625
0.960,0.030,-0.022,-0.122,-2.258,3.479
0.955,0.047,-0.024,-1.038,-3.784,4.272
0.965,0.057,-0.019,-2.502,-5.432,4.944
0.990,0.054,-0.012,-3.357,-6.958,4.944
1.016,0.040,-0.001,-3.418,-8.179,4.761
1.034,0.038,0.009,-2.563,-9.338,4.333
1.038,0.040,0.017,-1.099,-9.827,3.906
1.023,0.045,0.017,0.122,-9.155,3.357
1.002,0.054,0.021,-0.671,-7.080,3.113
0.976,0.062,0.034,-3.052,-3.723,2.869
0.947,0.070,0.042,-4.944,-1.099,3.174
0.937,0.080,0.049,-4.944,0.732,4.150
0.943,0.079,0.048,-3.540,1.160,4.639
0.960,0.062,0.042,-1.953,0.549,5.188
0.989,0.049,0.027,-1.099,0.427,6.470
1.019,0.044,0.017,-0.549,0.793,7.324
1.033,0.051,0.005,0.488,1.099,6.653
1.037,0.056,-0.008,2.136,0.549,4.395
1.022,0.059,-0.023,3.540,0.061,1.770
1.004,0.063,-0.035,3.174,0.183,0.366
0.996,0.071,-0.033,1.343,0.671,0.305
0.994,0.084,-0.021,-1.465,0.916,0.977
1.004,0.091,-0.002,-3.601,0.610,1.648
1.014,0.088,0.017,-3.967,-0.488,1.831
1.029,0.069,0.027,-4.333,-0.427,1.404
1.030,0.050,0.029,-4.578,0.793,0.427
1.023,0.042,0.023,-4.456,2.441,-0.244
1.004,0.042,0.012,-3.906,3.540,-0.427
0.988,0.045,0.006,-3.235,4.089,-0.427
0.971,0.057,0.003,-2.136,3.479,-0.488
0.957,0.064,-0.000,-0.183,2.014,-0.427
0.954,0.072,-0.001,2.075,0.000,-0.061
0.956,0.083,0.001,2.991,-1.892,0.610
0.970,0.081,0.008,1.770,-2.441,1.221
0.992,0.073,0.008,-0.061,-1.465,1.770
