aX,aY,aZ,gX,gY,gZ
-0.367,-2.049,0.924,161.743,-86.365,-1.770
-0.483,-2.035,1.011,177.734,-83.862,22.339
-0.527,-1.870,1.078,199.036,-84.595,52.612
-0.465,-1.606,1.139,228.638,-94.971,92.712
-0.335,-1.320,1.173,264.221,-112.488,134.949
-0.196,-1.028,1.213,303.406,-131.897,171.143
-0.048,-0.765,1.204,343.811,-152.222,200.012
0.021,-0.482,1.084,378.845,-173.401,221.619
0.088,-0.124,0.892,403.076,-187.927,238.892
0.159,0.270,0.681,413.574,-186.584,259.399
0.385,0.677,0.470,405.151,-165.039,283.386
0.738,1.035,0.287,376.648,-130.981,299.622
1.099,1.264,0.125,331.848,-94.177,295.166
1.256,1.241,0.030,275.452,-60.242,265.076
1.235,1.232,0.150,212.646,-38.818,216.492
1.054,1.414,0.298,153.198,-54.810,184.814
0.748,1.364,0.331,129.028,-92.346,192.139
0.709,1.485,0.356,129.883,-129.028,183.472
0.840,1.286,1.446,98.389,-133.789,206.909
0.580,1.663,2.230,-56.702,-153.625,239.685
0.472,2.786,3.065,-232.239,-101.257,258.057
1.473,3.192,2.513,-213.623,114.746,237.061
2.050,3.176,1.453,-62.988,336.670,185.425
1.785,2.821,0.235,109.192,386.414,126.221
1.656,2.084,-1.538,249.329,299.927,80.444
1.727,1.277,-3.263,259.521,224.182,41.931
1.796,0.982,-3.788,120.056,191.711,-1.160
1.764,0.985,-3.138,-2.075,80.688,-30.884
1.460,0.837,-1.904,-39.734,-83.862,-48.950
1.176,0.456,-0.950,-31.799,-216.492,-61.646
0.933,0.147,-0.377,-30.640,-253.967,-80.383
0.695,-0.038,0.118,-57.251,-212.219,-93.201
0.497,-0.153,0.433,-86.243,-142.944,-92.834
0.411,-0.191,0.716,-105.408,-76.111,-78.186
0.463,-0.107,0.971,-113.892,-24.048,-52.551
0.627,0.005,1.136,-97.229,1.831,-23.315
0.782,0.070,1.143,-54.443,5.798,-1.221
0.822,0.070,0.980,-2.441,0.610,12.939
0.880,0.017,0.714,40.955,-1.160,23.865
0.955,-0.032,0.410,66.406,0.977,30.884
1.022,-0.055,0.145,70.007,7.385,32.349
1.092,-0.041,-0.026,58.411,15.686,27.039
1.091,0.000,-0.109,38.940,20.264,18.250
1.054,0.048,-0.123,19.714,21.179,10.498
1.013,0.091,-0.110,5.188,20.508,4.578
0.958,0.114,-0.103,-3.174,18.127,0.488
0.919,0.138,-0.089,-9.583,15.381,-1.770
0.901,0.182,-0.054,-14.221,12.329,-2.625
0.888,0.228,-0.022,-14.954,8.179,-3.113
0.902,0.266,0.006,-12.512,3.662,-3.540
0.932,0.297,0.032,-7.935,0.122,-3.723
0.970,0.305,0.038,-1.526,-3.052,-3.601
1.005,0.285,0.027,4.944,-6.836,-3.845
1.035,0.257,0.010,9.216,-10.437,-4.333
1.048,0.230,-0.006,9.583,-11.780,-5.066
1.063,0.209,-0.008,6.836,-11.963,-6.165
1.071,0.190,0.010,2.808,-11.841,-7.690
1.070,0.167,0.042,-0.854,-12.085,-9.155
1.056,0.151,0.079,-4.395,-11.414,-10.193
1.035,0.140,0.123,-7.385,-9.583,-10.986
1.019,0.134,0.166,-9.766,-6.653,-11.047
0.999,0.127,0.191,-10.376,-3.235,-10.925
0.979,0.110,0.186,-8.301,-0.244,-9.583
0.968,0.099,0.162,-5.432,2.319,-7.690
0.960,0.097,0.138,-3.296,3.967,-6.287
0.962,0.096,0.109,-1.099,4.089,-4.883
0.961,0.094,0.081,0.610,2.625,-3.906
0.965,0.083,0.056,1.770,0.488,-3.601
0.975,0.069,0.044,1.770,-1.465,-3.052
0.981,0.064,0.038,0.916,-2.380,-2.319
0.986,0.065,0.041,-0.305,-2.563,-1.831
0.980,0.073,0.050,-1.587,-2.319,-1.343
0.976,0.090,0.060,-3.113,-1.831,-0.854
0.976,0.111,0.069,-4.150,-0.854,-0.671
0.984,0.129,0.076,-4.578,-0.122,-0.549
0.982,0.133,0.082,-4.517,0.244,-0.427
0.989,0.135,0.095,-5.554,1.709,-0.610
1.001,0.147,0.108,-6.653,3.540,-0.488
1.010,0.152,0.106,-5.371,4.028,-0.244
1.012,0.143,0.092,-2.563,3.052,-0.183
1.009,0.130,0.069,0.061,0.977,0.244
1.008,0.121,0.052,1.343,-0.916,1.160
1.008,0.112,0.042,0.488,-1.099,1.526
1.010,0.110,0.041,-1.648,0.061,1.587
1.005,0.117,0.051,-4.150,1.099,1.343
1.005,0.128,0.069,-5.981,1.465,1.038
1.001,0.135,0.084,-5.798,1.709,0.854
1.004,0.141,0.092,-3.845,1.648,0.916
1.009,0.143,0.097,-1.770,1.282,0.793
1.013,0.140,0.094,0.000,0.793,0.488
1.008,0.136,0.090,1.099,0.610,0.061
1.006,0.133,0.082,1.160,1.282,-0.305
1.001,0.136,0.073,1.038,2.014,-0.183
1.000,0.134,0.058,1.038,2.014,0.366
0.998,0.133,0.045,0.183,1.648,0.549
0.987,0.131,0.038,-1.648,1.343,0.427
0.979,0.131,0.044,-3.906,1.160,0.061
0.972,0.130,0.059,-6.104,1.160,-0.549
0.964,0.130,0.072,-6.653,0.610,-1.099
0.966,0.127,0.087,-5.676,-0.671,-0.916
0.972,0.124,0.096,-3.662,-2.563,-0.916
0.979,0.120,0.099,-1.343,-4.333,-0.854
0.980,0.119,0.103,0.122,-4.883,-0.854
0.986,0.119,0.109,0.793,-3.784,-0.793
0.996,0.126,0.114,1.343,-1.404,-0.610
1.000,0.134,0.108,2.197,1.038,0.061
1.000,0.137,0.089,3.174,2.258,0.549
1.001,0.139,0.065,3.662,2.197,0.916
1.010,0.139,0.040,3.479,0.977,1.221
1.018,0.131,0.022,1.648,-0.488,0.793
1.023,0.133,0.023,-1.160,-0.977,0.244
1.028,0.135,0.037,-4.456,-0.916,-0.549
1.034,0.137,0.059,-7.263,-0.488,-1.282
1.034,0.138,0.078,-8.118,-0.366,-2.014
1.031,0.137,0.093,-7.080,-0.793,-2.319
1.015,0.130,0.104,-5.188,-0.977,-2.625
-0.299,-1.316,0.805,39.673,-26.367,99.182
-0.223,-1.166,0.839,72.693,-29.907,136.292
-0.110,-0.993,0.876,103.271,-33.630,171.265
0.015,-0.814,0.894,133.667,-41.382,202.454
0.143,-0.555,0.862,162.415,-53.345,230.957
0.275,-0.270,0.862,188.110,-61.890,259.216
0.427,0.025,0.870,209.351,-60.547,288.757
0.535,0.321,0.838,228.821,-54.382,317.139
0.703,0.612,0.787,244.995,-39.917,339.355
0.989,0.789,0.698,256.165,-15.076,346.985
1.277,0.847,0.559,253.967,12.817,328.247
1.461,0.912,0.478,235.657,37.720,280.762
1.473,1.067,0.466,209.045,51.270,218.811
1.383,1.214,0.466,185.791,49.805,166.504
1.289,1.245,0.449,172.241,42.847,137.451
1.232,1.239,0.426,164.551,40.222,125.244
1.227,1.245,0.434,157.532,43.030,120.911
1.170,1.122,0.248,154.114,36.072,120.728
1.231,1.019,0.384,150.269,48.340,117.676
1.180,1.037,0.362,145.935,52.795,105.896
1.145,1.031,0.359,148.193,48.157,95.337
1.100,0.944,0.327,155.334,37.537,91.064
1.046,0.853,0.256,158.752,27.405,86.182
0.985,0.757,0.204,156.677,20.142,80.688
0.944,0.643,0.177,149.414,18.005,76.233
0.896,0.587,0.160,138.733,18.555,71.411
0.861,0.605,0.129,127.502,22.156,67.200
0.853,0.646,0.104,119.507,24.780,66.406
0.828,0.731,0.048,113.098,29.907,68.970
0.835,0.798,-0.019,108.887,37.598,73.242
0.849,0.831,-0.106,106.873,48.462,75.806
0.869,0.879,-0.199,106.140,61.768,75.317
0.944,0.908,-0.306,106.506,73.303,72.144
1.042,0.906,-0.395,107.239,77.515,65.063
1.121,0.875,-0.459,104.736,70.740,52.185
1.149,0.872,-0.478,97.473,52.063,35.461
1.158,0.845,-0.463,86.426,24.048,20.203
1.142,0.762,-0.420,72.266,-3.174,9.155
1.098,0.674,-0.382,55.664,-22.644,0.977
1.058,0.573,-0.312,39.246,-29.358,-4.211
1.031,0.482,-0.260,24.719,-25.208,-8.362
1.030,0.409,-0.195,12.939,-16.968,-10.742
1.016,0.351,-0.158,5.737,-11.169,-10.986
1.005,0.294,-0.123,2.502,-8.240,-10.925
0.991,0.264,-0.094,1.282,-9.949,-11.658
0.972,0.234,-0.071,1.160,-12.512,-11.230
0.954,0.204,-0.052,0.305,-14.343,-10.254
0.939,0.189,-0.030,-1.953,-14.771,-8.972
0.926,0.199,-0.005,-5.188,-14.160,-6.775
0.926,0.211,0.015,-8.118,-12.756,-3.418
0.941,0.215,0.042,-11.108,-10.498,0.000
0.957,0.222,0.067,-12.878,-7.935,3.052
0.963,0.226,0.100,-13.062,-6.226,4.883
0.969,0.231,0.119,-11.658,-5.920,5.615
0.974,0.237,0.138,-8.911,-6.836,6.165
0.978,0.239,0.145,-5.554,-7.385,6.775
0.982,0.241,0.144,-3.296,-7.324,6.836
0.992,0.247,0.141,-1.404,-6.042,6.958
1.001,0.248,0.131,0.000,-4.517,6.775
1.005,0.248,0.121,1.038,-3.052,7.019
1.008,0.253,0.115,1.648,-1.038,7.324
1.012,0.260,0.110,2.136,1.343,7.507
1.011,0.267,0.102,2.930,3.174,7.202
1.008,0.276,0.093,4.944,3.662,6.531
1.001,0.280,0.076,6.592,2.930,5.188
0.992,0.281,0.059,8.362,2.075,3.906
0.984,0.279,0.039,9.766,1.587,3.113
0.974,0.277,0.020,9.827,1.709,2.869
0.964,0.279,0.008,8.057,2.136,2.747
0.961,0.282,0.001,5.981,2.991,3.174
0.962,0.278,0.000,3.418,3.784,3.418
0.964,0.272,0.001,1.221,4.211,3.296
0.973,0.264,0.013,-0.488,3.906,2.869
0.980,0.266,0.025,-1.221,3.052,2.441
0.985,0.269,0.036,-1.038,1.221,1.282
0.982,0.271,0.042,0.366,-1.221,0.671
0.974,0.270,0.045,1.465,-2.625,0.122
0.966,0.269,0.048,1.770,-3.052,-0.305
0.962,0.267,0.050,1.465,-2.869,-0.427
0.965,0.264,0.048,1.160,-2.136,0.061
0.966,0.258,0.043,0.366,-1.099,0.732
0.971,0.261,0.046,-0.183,0.122,1.587
0.977,0.268,0.054,-1.221,1.160,1.953
0.982,0.279,0.060,-1.648,1.465,1.953
0.987,0.288,0.063,-1.648,1.282,1.831
0.989,0.290,0.063,-1.038,0.488,1.160
0.988,0.287,0.065,-0.854,-0.549,-0.122
0.987,0.283,0.065,-0.366,-1.709,-0.977
0.983,0.272,0.068,0.000,-2.502,-1.526
0.979,0.260,0.073,-0.061,-3.113,-1.953
0.977,0.254,0.079,-0.244,-2.930,-1.892
0.978,0.254,0.088,-0.671,-1.953,-1.404
0.977,0.257,0.090,-0.671,-0.549,-0.977
0.977,0.265,0.090,0.366,0.488,-0.305
0.975,0.270,0.084,1.404,0.916,-0.061
0.976,0.274,0.077,2.075,1.221,0.244
0.976,0.275,0.070,2.869,1.282,0.366
0.979,0.275,0.062,3.418,0.977,0.427
0.976,0.276,0.058,3.174,0.488,0.183
0.974,0.280,0.057,3.113,-0.061,0.366
0.973,0.281,0.060,2.808,-0.305,-0.122
0.972,0.283,0.062,2.563,-0.610,-0.549
0.973,0.287,0.067,2.930,-1.038,-1.099
0.975,0.293,0.071,3.845,-1.953,-1.709
0.974,0.297,0.077,5.005,-3.113,-2.625
0.977,0.297,0.076,7.874,-5.066,-3.296
0.977,0.289,0.072,10.986,-7.751,-4.150
0.974,0.279,0.065,13.855,-10.315,-4.822
0.972,0.266,0.055,15.686,-12.085,-5.371
0.970,0.255,0.045,15.869,-12.573,-5.676
0.963,0.244,0.036,14.099,-12.085,-5.676
0.956,0.237,0.031,11.597,-10.681,-4.761
0.948,0.231,0.029,7.019,-8.423,-4.211
0.942,0.230,0.033,1.892,-5.615,-3.357
0.940,0.234,0.047,-2.747,-2.808,-2.441
0.949,0.240,0.063,-6.714,-0.671,-1.465
0.958,0.244,0.082,-8.850,0.244,-0.916
0.968,0.250,0.100,-7.935,-0.244,-0.366
0.974,0.256,0.114,-5.554,-1.587,-0.427
1.189,0.949,0.907,197.815,-133.789,288.940
1.326,0.926,0.906,173.096,-112.732,264.465
1.330,0.872,0.861,147.034,-80.444,230.835
1.262,0.786,0.781,126.343,-54.688,189.331
1.064,0.648,0.696,112.000,-38.208,150.757
0.803,0.564,0.550,101.746,-29.968,129.211
0.784,0.653,0.531,89.417,-15.991,129.089
0.745,0.814,0.602,79.407,-27.588,151.245
0.944,0.506,0.704,78.308,-25.024,173.584
0.711,0.244,0.829,32.776,-7.935,170.288
0.655,0.192,1.101,-83.435,-30.457,171.204
0.257,0.880,1.280,-222.229,-4.211,183.655
0.575,1.236,1.307,-264.709,75.562,192.322
1.065,1.299,1.054,-208.496,162.292,172.180
1.128,1.170,0.693,-115.662,221.008,145.508
1.048,1.081,0.248,-29.114,235.657,128.357
0.974,0.972,-0.107,34.363,219.482,133.728
0.927,0.848,-0.361,77.698,183.716,157.532
1.078,0.820,-0.485,107.727,137.939,182.983
1.384,0.799,-0.577,125.305,103.271,191.284
1.541,0.739,-0.646,132.812,79.956,171.814
1.568,0.632,-0.723,130.127,54.443,136.719
1.566,0.521,-0.800,109.253,26.367,99.609
1.508,0.443,-0.810,67.078,4.272,64.148
1.443,0.421,-0.702,16.418,-14.099,30.945
1.255,0.354,-0.517,-25.085,-37.659,4.517
1.019,0.165,-0.387,-54.016,-60.364,-12.451
0.874,0.030,-0.273,-87.524,-62.073,-22.766
0.845,0.099,-0.064,-126.038,-42.603,-25.696
0.811,0.203,0.126,-145.020,-23.926,-20.630
0.942,0.317,0.332,-136.780,-16.968,-13.062
0.957,0.367,0.451,-106.079,-33.997,-2.502
0.914,0.348,0.509,-62.378,-56.641,7.629
0.885,0.333,0.518,-22.461,-59.204,11.353
0.921,0.286,0.441,7.751,-50.598,15.137
0.992,0.288,0.337,23.132,-37.109,17.944
1.055,0.327,0.235,25.879,-23.987,19.043
1.103,0.360,0.151,21.912,-14.038,16.907
1.085,0.363,0.094,15.259,-7.935,12.024
1.064,0.370,0.069,7.935,-5.493,6.775
1.055,0.369,0.082,1.587,-5.066,2.258
1.033,0.350,0.103,-2.625,-5.554,-1.465
1.001,0.324,0.129,-5.249,-6.409,-3.479
0.977,0.296,0.150,-5.615,-6.897,-4.883
0.949,0.276,0.153,-3.967,-5.737,-5.249
0.922,0.262,0.145,-1.221,-4.456,-4.456
0.915,0.260,0.140,2.075,-3.418,-2.502
0.910,0.253,0.137,5.493,-2.319,0.000
0.963,0.245,0.127,8.667,-2.197,1.343
0.966,0.254,0.118,10.315,-1.343,2.625
0.973,0.260,0.114,11.108,-1.038,3.418
0.993,0.266,0.112,9.949,-0.671,3.357
0.985,0.277,0.116,7.080,-0.977,3.357
0.983,0.293,0.132,4.333,-2.258,2.869
1.001,0.296,0.140,2.197,-2.930,1.831
0.994,0.296,0.152,0.916,-2.991,-0.061
0.987,0.289,0.158,0.916,-2.319,-1.648
0.982,0.278,0.159,0.671,-1.221,-2.625
0.979,0.265,0.154,0.183,0.061,-3.235
0.968,0.245,0.154,-0.122,1.343,-3.357
0.963,0.235,0.152,-0.366,2.808,-2.930
0.962,0.238,0.146,-0.427,4.211,-1.648
0.964,0.240,0.133,-0.183,5.188,-0.183
0.966,0.250,0.124,-0.610,5.981,0.610
0.963,0.263,0.115,-1.099,6.653,0.916
0.962,0.270,0.108,-1.526,7.019,0.610
0.964,0.266,0.109,-2.502,6.165,-0.061
0.976,0.263,0.115,-2.747,4.395,-0.488
0.977,0.263,0.131,-2.258,2.563,-0.488
0.974,0.263,0.139,-1.160,1.221,-0.671
0.970,0.265,0.146,-0.183,0.793,-0.854
0.967,0.269,0.148,0.427,1.160,-1.038
0.971,0.266,0.146,0.000,2.258,-1.709
0.973,0.262,0.142,-0.488,3.235,-2.197
0.976,0.260,0.140,-0.977,4.028,-2.258
0.977,0.257,0.137,-1.404,4.822,-2.502
0.973,0.253,0.134,-1.282,5.432,-2.502
0.970,0.249,0.129,-1.221,6.104,-2.686
0.969,0.246,0.124,-1.587,6.714,-2.869
0.965,0.248,0.118,-1.526,6.775,-2.625
0.963,0.253,0.117,-1.526,5.676,-1.831
0.965,0.259,0.120,-1.709,4.333,-1.160
0.970,0.262,0.126,-1.404,3.906,-0.854
0.969,0.258,0.126,-1.221,4.028,-1.099
0.966,0.250,0.119,-1.465,4.578,-1.709
0.965,0.240,0.113,-1.343,4.944,-1.587
0.964,0.237,0.111,-1.587,5.127,-0.977
0.965,0.240,0.112,-1.709,4.883,-0.305
0.964,0.245,0.112,-1.038,4.028,0.305
0.964,0.251,0.111,-0.183,3.052,0.854
0.968,0.257,0.108,-0.183,2.441,0.977
0.972,0.266,0.112,-0.366,1.709,1.038
0.967,0.273,0.117,-0.732,1.038,0.732
0.972,0.269,0.118,-1.099,0.610,-0.366
0.972,0.262,0.121,-1.282,0.488,-0.977
0.970,0.254,0.120,-1.648,0.610,-1.282
0.969,0.247,0.122,-1.953,0.488,-1.099
0.970,0.248,0.114,-1.526,0.122,-0.610
0.970,0.245,0.113,-0.854,0.122,0.122
0.973,0.251,0.120,-0.366,-0.061,0.244
0.966,0.250,0.122,0.427,-0.366,0.488
0.961,0.242,0.114,1.526,-0.305,0.427
0.964,0.243,0.113,1.831,-0.916,0.671
0.966,0.244,0.111,1.892,-1.404,1.343
0.962,0.241,0.106,1.953,-1.709,1.526
0.963,0.249,0.114,1.282,-1.953,1.343
0.962,0.251,0.121,0.366,-1.892,1.282
0.967,0.247,0.120,-0.122,-1.526,1.343
0.975,0.253,0.122,-0.977,-0.610,1.282
0.979,0.256,0.124,-1.404,-0.061,1.282
0.977,0.262,0.123,-1.221,0.122,1.099
0.977,0.262,0.120,-1.160,0.122,0.732
0.978,0.258,0.121,-1.221,0.366,0.244
0.979,0.253,0.127,-1.343,0.183,-0.244
0.973,0.248,0.130,-1.709,0.305,-0.610
0.968,0.248,0.131,-1.526,0.854,-0.610
0.964,0.251,0.128,-1.526,1.465,-0.305
0.963,0.259,0.123,-1.404,2.136,0.122
0.965,0.267,0.118,-1.343,2.319,0.427
0.790,0.752,1.751,127.747,49.622,316.956
0.938,0.854,1.722,143.616,69.092,290.100
0.927,0.904,1.635,160.950,84.839,257.385
0.635,0.950,1.367,176.147,99.670,235.962
0.668,1.109,1.238,192.566,96.436,234.802
0.881,1.295,1.204,215.759,106.934,238.281
0.951,1.359,0.975,239.380,116.455,238.953
1.009,1.524,0.739,255.066,120.056,232.178
1.089,1.667,0.512,262.756,117.493,227.234
1.210,1.640,0.288,257.935,117.065,217.957
1.215,1.625,0.128,237.915,125.793,196.533
1.234,1.541,-0.010,204.956,139.709,168.335
1.236,1.409,-0.100,165.649,144.104,137.634
1.120,1.322,-0.113,127.930,143.005,107.544
0.968,1.311,-0.061,101.746,134.644,82.581
0.759,1.396,-0.019,93.201,123.901,65.674
0.570,1.567,-0.069,100.586,119.690,58.350
0.450,1.807,-0.233,123.108,119.873,56.152
0.514,1.854,-0.413,156.860,128.296,57.556
0.713,1.640,-0.631,184.631,134.949,59.204
0.904,1.307,-0.839,187.866,125.977,59.448
1.091,0.987,-0.983,159.424,103.516,50.903
1.217,0.781,-0.986,106.995,81.726,34.668
1.224,0.703,-0.894,50.842,58.716,12.390
1.160,0.650,-0.765,10.132,32.532,-8.911
1.055,0.565,-0.643,-11.475,7.324,-23.315
1.007,0.445,-0.533,-19.592,-10.925,-29.236
0.996,0.351,-0.436,-22.583,-23.193,-31.555
0.985,0.268,-0.347,-25.146,-30.029,-31.921
0.965,0.213,-0.259,-27.405,-33.752,-32.104
0.943,0.197,-0.172,-29.785,-34.973,-33.081
0.908,0.193,-0.098,-32.104,-35.522,-33.569
0.893,0.194,-0.030,-33.691,-34.973,-31.067
0.889,0.200,0.020,-34.851,-34.180,-26.306
0.894,0.208,0.054,-35.583,-33.203,-21.240
0.900,0.219,0.082,-35.950,-31.616,-17.578
0.895,0.236,0.112,-35.583,-29.663,-15.503
0.871,0.250,0.139,-34.363,-28.320,-14.160
0.839,0.253,0.169,-30.273,-26.001,-11.108
0.826,0.247,0.188,-24.902,-20.142,-6.531
0.849,0.241,0.185,-18.188,-11.414,-1.770
0.882,0.238,0.163,-10.681,-4.883,3.113
0.913,0.234,0.130,-3.845,-2.258,6.714
0.932,0.232,0.093,0.671,-1.831,8.240
0.949,0.231,0.057,4.150,-1.953,8.911
0.960,0.230,0.027,6.287,-1.404,9.216
0.971,0.233,-0.000,7.385,-0.732,9.583
0.974,0.245,-0.023,7.507,-0.427,10.132
0.980,0.266,-0.041,7.263,-0.793,10.376
0.982,0.287,-0.051,6.592,-1.404,9.644
0.980,0.305,-0.062,7.080,-3.113,8.789
0.974,0.320,-0.070,7.019,-5.188,8.057
0.972,0.329,-0.076,6.470,-6.287,7.263
0.980,0.336,-0.082,5.371,-6.531,6.592
0.986,0.345,-0.079,3.662,-6.104,5.798
0.988,0.350,-0.071,0.916,-4.700,5.066
0.997,0.357,-0.055,-1.282,-3.113,4.456
1.000,0.361,-0.037,-3.418,-2.258,3.357
1.001,0.362,-0.017,-4.761,-2.075,2.319
1.008,0.359,-0.002,-5.127,-1.892,1.099
1.017,0.356,0.011,-4.028,-2.319,-0.549
1.018,0.343,0.018,-2.197,-3.723,-2.380
1.011,0.329,0.019,0.549,-5.310,-3.601
0.999,0.326,0.020,2.808,-6.287,-4.700
0.987,0.320,0.015,4.700,-7.080,-4.944
0.978,0.310,0.004,6.226,-6.714,-4.211
0.973,0.300,-0.008,6.165,-5.493,-3.662
0.970,0.292,-0.017,4.272,-3.967,-3.418
0.973,0.288,-0.021,2.075,-2.747,-2.808
0.973,0.286,-0.019,-0.427,-2.075,-2.380
0.974,0.291,-0.013,-2.197,-1.709,-2.625
0.969,0.300,-0.004,-3.296,-2.258,-2.930
0.967,0.305,0.000,-3.601,-3.235,-3.052
0.966,0.306,0.005,-3.662,-4.333,-3.357
0.962,0.301,0.006,-2.563,-4.944,-3.357
0.961,0.291,0.009,-1.892,-4.517,-3.357
0.966,0.282,0.008,-1.282,-3.174,-3.174
0.969,0.275,0.009,-0.732,-2.258,-2.991
0.972,0.271,0.013,-0.549,-1.587,-2.686
0.965,0.271,0.015,-1.221,-1.343,-2.563
0.960,0.274,0.021,-1.343,-1.038,-1.892
0.959,0.282,0.025,-1.343,-0.366,-1.282
0.964,0.289,0.027,-1.160,0.244,-0.671
0.967,0.297,0.026,-0.427,0.427,-0.061
0.976,0.302,0.021,0.854,0.549,-0.061
0.979,0.302,0.011,1.831,0.000,-0.732
0.979,0.301,0.003,2.563,-0.854,-1.343
0.978,0.296,-0.002,2.869,-1.709,-2.197
0.977,0.289,-0.004,2.808,-2.258,-2.747
0.970,0.287,-0.004,2.380,-2.991,-2.869
0.964,0.287,-0.005,1.587,-3.418,-2.991
0.953,0.290,-0.004,0.305,-3.479,-3.357
0.942,0.291,-0.001,-0.366,-3.418,-2.808
0.936,0.292,0.001,-1.587,-2.686,-2.136
0.938,0.294,0.004,-2.502,-1.953,-1.282
0.944,0.294,0.007,-2.625,-1.221,-0.488
0.958,0.294,0.011,-2.136,-0.732,-0.366
0.962,0.295,0.013,-1.221,-1.343,-0.671
0.963,0.297,0.012,0.793,-2.563,-0.732
0.965,0.301,0.010,2.319,-3.845,-1.282
0.964,0.302,0.005,3.296,-4.517,-1.831
0.966,0.300,-0.002,3.601,-4.639,-1.892
0.969,0.297,-0.006,2.991,-4.150,-1.709
0.973,0.296,-0.006,0.916,-2.991,-1.709
0.981,0.295,-0.003,-0.549,-2.319,-1.343
0.985,0.297,0.004,-1.953,-2.014,-1.892
0.986,0.304,0.015,-2.563,-2.563,-2.747
0.986,0.307,0.021,-2.136,-4.272,-3.601
0.982,0.305,0.024,-0.977,-6.165,-4.456
0.973,0.301,0.022,-0.061,-7.874,-5.249
0.961,0.292,0.023,1.099,-8.606,-5.066
0.955,0.284,0.026,1.221,-7.141,-4.456
0.954,0.276,0.030,0.366,-4.028,-3.296
0.955,0.273,0.035,-0.610,-0.854,-1.892
0.964,0.275,0.037,-1.526,1.526,-0.305
0.970,0.279,0.039,-2.502,3.296,0.793
0.977,0.286,0.041,-2.502,3.906,1.343
0.980,0.295,0.042,-1.953,3.479,1.099
0.982,0.297,0.041,-0.671,2.075,0.671
0.212,-1.531,0.804,109.863,-32.227,-20.203
0.058,-1.607,0.865,130.188,-28.503,-6.592
-0.001,-1.652,0.907,153.259,-22.949,14.282
-0.028,-1.638,0.913,178.284,-21.912,38.452
-0.027,-1.600,0.901,204.834,-27.893,61.096
-0.031,-1.551,0.865,231.018,-38.879,81.909
-0.031,-1.473,0.804,255.676,-50.537,102.295
0.003,-1.391,0.758,275.818,-60.486,122.620
0.067,-1.306,0.731,290.710,-70.557,142.212
0.130,-1.183,0.730,300.354,-81.726,158.630
0.158,-1.019,0.790,303.711,-91.675,170.471
0.148,-0.817,0.867,301.941,-95.093,179.932
0.125,-0.550,0.914,300.903,-90.576,190.674
0.167,-0.195,0.896,303.101,-82.031,204.956
0.270,0.226,0.822,308.228,-72.021,223.145
0.428,0.725,0.670,313.782,-60.791,244.812
0.647,1.197,0.491,315.857,-46.326,267.151
0.947,1.480,0.298,305.115,-21.667,281.982
1.268,1.560,0.126,269.836,13.916,275.757
1.447,1.906,0.127,208.557,46.875,244.873
1.319,1.620,0.114,144.775,66.223,242.920
1.308,2.021,0.345,106.995,49.500,208.191
1.296,1.858,0.451,96.191,46.753,180.908
1.156,1.613,0.926,60.791,18.494,193.726
1.188,1.645,1.586,-39.490,-29.785,240.784
0.876,2.654,1.597,-193.054,4.700,282.166
1.553,3.170,1.264,-212.036,156.677,201.843
1.647,2.913,0.649,-91.064,263.245,85.754
0.922,2.277,-0.145,67.139,247.437,12.512
0.505,1.561,-0.869,196.716,184.998,-34.058
0.423,1.035,-1.551,271.790,114.929,-38.818
0.629,0.736,-2.007,296.143,37.598,-21.484
0.791,0.503,-2.209,274.109,-10.132,-8.240
0.997,0.367,-2.238,216.553,-20.935,-3.540
1.309,0.253,-2.182,138.977,-24.780,-7.507
1.405,0.201,-1.941,49.683,-40.100,-23.804
1.297,0.194,-1.542,-35.645,-62.012,-41.199
1.121,0.127,-1.089,-103.088,-81.909,-51.270
0.964,0.064,-0.637,-151.001,-95.886,-55.359
0.837,0.068,-0.163,-185.547,-100.525,-51.880
0.771,0.146,0.277,-205.444,-91.003,-42.786
0.800,0.248,0.649,-205.078,-73.853,-32.959
0.881,0.314,0.911,-179.321,-60.181,-23.315
0.917,0.329,1.013,-134.949,-52.551,-15.442
0.966,0.277,0.973,-79.346,-47.241,-11.169
0.998,0.190,0.820,-25.330,-40.588,-8.606
1.021,0.125,0.620,16.235,-31.311,-6.348
1.044,0.081,0.418,43.640,-21.179,-3.784
1.057,0.045,0.233,58.777,-12.085,-1.038
1.067,0.019,0.078,63.110,-3.540,0.549
1.081,0.002,-0.047,58.838,5.127,0.488
1.059,-0.007,-0.141,48.828,11.536,-0.366
1.033,0.001,-0.199,35.461,15.625,-1.099
0.994,0.024,-0.222,21.057,17.700,-1.160
0.950,0.058,-0.215,9.216,16.418,0.305
0.918,0.098,-0.196,1.160,11.658,2.319
0.897,0.128,-0.172,-4.089,6.653,4.333
0.889,0.156,-0.148,-8.179,4.211,5.615
0.896,0.188,-0.126,-11.780,3.845,6.531
0.911,0.205,-0.109,-13.550,3.296,7.202
0.938,0.215,-0.092,-12.329,2.991,8.301
0.979,0.220,-0.073,-9.644,2.869,8.423
1.010,0.214,-0.065,-5.310,2.197,7.263
1.034,0.205,-0.065,0.366,-0.366,5.859
1.050,0.190,-0.070,6.348,-3.479,4.700
1.056,0.179,-0.082,10.803,-5.554,3.784
1.054,0.177,-0.092,13.428,-6.775,3.601
1.048,0.181,-0.095,12.756,-6.409,3.601
